"id"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"symbol"	"entrezgene"	"description"
"ENSMUSG00000058818"	902.652187267492	-2.20946752120093	0.16883025852173	-13.08691664958	3.91167090538295e-39	3.39963318386833e-36	"Pirb"	"18733"	"paired Ig-like receptor B"
"ENSMUSG00000026600"	1859.98910441402	-2.20707857731072	0.169857700061107	-12.9936916402183	1.32860472837332e-38	1.08488908790114e-35	"Soat1"	"20652"	"sterol O-acyltransferase 1"
"ENSMUSG00000036853"	254.087307260624	-3.5319618200378	0.271945257261924	-12.9877676691232	1.43553382934796e-38	1.08488908790114e-35	"Mcoln3"	"171166"	"mucolipin 3"
"ENSMUSG00000031443"	127.624877858417	-3.04560126706253	0.234481308725545	-12.9886739528025	1.41863735312224e-38	1.08488908790114e-35	"F7"	"14068"	"coagulation factor VII"
"ENSMUSG00000069516"	57719.3206056859	-2.61638641969749	0.202269742618605	-12.9351349629731	2.85121950071658e-38	2.06499572339399e-35	"Lyz2"	"17105"	"lysozyme 2"
"ENSMUSG00000020120"	2080.02177903869	-2.6452315392402	0.204808489093167	-12.9156342637579	3.67404048264921e-38	2.55448686677634e-35	"Plek"	"56193"	"pleckstrin"
"ENSMUSG00000036833"	654.658254916042	-1.59860054207875	0.124410923780387	-12.8493583481515	8.67266124580372e-38	5.79800760671385e-35	"Pnpla7"	"241274"	"patatin-like phospholipase domain containing 7"
"ENSMUSG00000048234"	530.419569699748	-1.81378715200525	0.141362370246176	-12.8307635818968	1.10271978282133e-37	7.09906491296311e-35	"Rnf149"	"67702"	"ring finger protein 149"
"ENSMUSG00000021190"	8381.04879837155	-1.89711641446499	0.149442766750448	-12.6946017911523	6.33513470579748e-37	3.93276112343471e-34	"Lgmn"	"19141"	"legumain"
"ENSMUSG00000025473"	863.879460977777	-2.84652460444209	0.225117348364558	-12.6446256813242	1.19793696069093e-36	7.18018629335507e-34	"Adam8"	"11501"	"a disintegrin and metallopeptidase domain 8"
"ENSMUSG00000026271"	222.732999538868	-2.03979856265306	0.162011236047491	-12.5904758979502	2.38232727099947e-36	1.38032042081709e-33	"Gpr35"	"64095"	"G protein-coupled receptor 35"
"ENSMUSG00000021477"	25557.2575737255	-2.92015655797373	0.232998308385657	-12.5329517549128	4.9293282688801e-36	2.76392206353787e-33	"Ctsl"	"13039"	"cathepsin L"
"ENSMUSG00000024659"	5752.88360188499	-1.66273543180679	0.133803632090205	-12.4266838338577	1.87241896677263e-35	1.01707457751381e-32	"Anxa1"	"16952"	"annexin A1"
"ENSMUSG00000030096"	1937.56999786661	-1.79330306310392	0.145036173546249	-12.3645227204789	4.06619305555385e-35	2.14177477853446e-32	"Slc6a6"	"21366"	"solute carrier family 6 (neurotransmitter transporter, taurine), member 6"
"ENSMUSG00000023992"	1515.93942382967	-2.60940839512836	0.212186583707535	-12.2977068084804	9.31821730032563e-35	4.76380156218412e-32	"Trem2"	"83433"	"triggering receptor expressed on myeloid cells 2"
"ENSMUSG00000033777"	650.846960729148	-2.11804591874543	0.172624559479042	-12.269667335502	1.31793710218304e-34	6.54525220289874e-32	"Tlr13"	"279572"	"toll-like receptor 13"
"ENSMUSG00000018008"	1150.8127176774	-1.8661773487341	0.154125094287833	-12.1081992348953	9.55692762385609e-34	4.61440322105185e-31	"Cyth4"	"72318"	"cytohesin 4"
"ENSMUSG00000001128"	834.384033401291	-1.97737420078571	0.163389478233334	-12.1022125914488	1.02802427077364e-33	4.74315298534765e-31	"Cfp"	"18636"	"complement factor properdin"
"ENSMUSG00000020589"	620.701665043734	-1.1993987385034	0.0991115407800572	-12.1015043158803	1.03693368682091e-33	4.74315298534765e-31	"Fam49a"	"76820"	"family with sequence similarity 49, member A"
"ENSMUSG00000025044"	992.540801492139	-2.53411313791297	0.209566260531677	-12.0921809239895	1.16161598108828e-33	5.17723307263501e-31	"Msr1"	"20288"	"macrophage scavenger receptor 1"
"ENSMUSG00000031838"	814.132958541172	-1.8124014136605	0.150561795352492	-12.0375916706981	2.25441331469258e-33	9.7965530589966e-31	"Ifi30"	"65972"	"interferon gamma inducible protein 30"
"ENSMUSG00000040713"	2926.12188821793	-1.78564016629519	0.148370049059255	-12.035044657713	2.32508177902438e-33	9.85721255682972e-31	"Creg1"	"433375"	"cellular repressor of E1A-stimulated genes 1"
"ENSMUSG00000042228"	1042.66557317397	-1.37641111790137	0.114715733937999	-11.9984510463516	3.62007898947567e-33	1.49819554750157e-30	"Lyn"	"17096"	"Yamaguchi sarcoma viral (v-yes-1) oncogene homolog"
"ENSMUSG00000034593"	2533.78236518938	-1.96832864137298	0.1642396506393	-11.9844911610034	4.28467157148508e-33	1.71352803072062e-30	"Myo5a"	"17918"	"myosin VA"
"ENSMUSG00000024781"	5157.97618994602	-1.94082697707877	0.161958616023588	-11.9834746969936	4.3375465051034e-33	1.71352803072062e-30	"Lipa"	"16889"	"lysosomal acid lipase A"
"ENSMUSG00000024044"	399.578238878386	-2.6258855262024	0.219168496564097	-11.9811267010012	4.46217616784906e-33	1.7235899144345e-30	"Epb41l3"	"13823"	"erythrocyte membrane protein band 4.1 like 3"
"ENSMUSG00000028278"	150.81002701724	-2.67734546821194	0.224260755742528	-11.9385376159428	7.45218862652963e-33	2.81595527622474e-30	"Rragd"	"52187"	"Ras-related GTP binding D"
"ENSMUSG00000039474"	431.204659348521	-1.95348439048988	0.164931601169606	-11.8442092154373	2.30583075925809e-32	8.52764899094129e-30	"Wfs1"	"22393"	"Wolfram syndrome 1 homolog (human)"
"ENSMUSG00000004207"	58571.0673959768	-2.01725239374793	0.171018881190503	-11.7954952090983	4.11771240571686e-32	1.49112660492022e-29	"Psap"	"19156"	"prosaposin"
"ENSMUSG00000035493"	1569.87515614485	-1.39073166943173	0.118384621347688	-11.7475703651342	7.26785461735443e-32	2.57816018283377e-29	"Tgfbi"	"21810"	"transforming growth factor, beta induced"
"ENSMUSG00000050335"	8218.17058047399	-2.36557323169551	0.202516578623745	-11.6808868082376	1.59621456055732e-31	5.54908029832145e-29	"Lgals3"	"16854"	"lectin, galactose binding, soluble 3"
"ENSMUSG00000043004"	361.25655697821	-1.79692500326916	0.154225484505696	-11.651284539831	2.26025808142593e-31	7.70349136693051e-29	"Gng2"	"14702"	"guanine nucleotide binding protein (G protein), gamma 2"
"ENSMUSG00000045312"	1058.38325798093	-3.04365934098659	0.261909092810824	-11.621052588598	3.22142611390736e-31	1.07682362907573e-28	"Lhfpl2"	"218454"	"lipoma HMGIC fusion partner-like 2"
"ENSMUSG00000021939"	47301.1408116163	-2.18910434337808	0.188778007929482	-11.5961830903302	4.30870033007536e-31	1.41309111579943e-28	"Ctsb"	"13030"	"cathepsin B"
"ENSMUSG00000007891"	46815.0914493388	-2.10735578853843	0.181862429452971	-11.5876368465835	4.7608692754429e-31	1.53247092121756e-28	"Ctsd"	"13033"	"cathepsin D"
"ENSMUSG00000003363"	3175.64335120242	-1.98806044893723	0.171795358822824	-11.5722593588082	5.69625885711797e-31	1.80022493553499e-28	"Pld3"	"18807"	"phospholipase D family, member 3"
"ENSMUSG00000032122"	684.899013419429	-2.47347411008459	0.213921940919693	-11.5625077981746	6.38173834910983e-31	1.98084599971834e-28	"Slc37a2"	"56857"	"solute carrier family 37 (glycerol-3-phosphate transporter), member 2"
"ENSMUSG00000089942"	149.868666213211	-2.99348946474033	0.259638979085147	-11.5294301159559	9.3762307085081e-31	2.85925688026821e-28	"Pira2"	"18725"	"paired-Ig-like receptor A2"
"ENSMUSG00000062082"	102.124163511012	-3.30108533450054	0.286913506630616	-11.5055069148435	1.2376004543234e-30	3.70896053397402e-28	"Cd200r4"	"239849"	"CD200 receptor 4"
"ENSMUSG00000039936"	460.48646558845	-1.5245433803577	0.133700640946394	-11.4026632151221	4.05520715651622e-30	1.19470526770449e-27	"Pik3cd"	"18707"	"phosphatidylinositol 3-kinase catalytic delta polypeptide"
"ENSMUSG00000020097"	2248.37620969316	-1.53164678610744	0.134946926934615	-11.3499938153431	7.41679469892098e-30	2.14864542427741e-27	"Sgpl1"	"20397"	"sphingosine phosphate lyase 1"
"ENSMUSG00000020437"	359.074904236859	-1.84456855933465	0.16267567210751	-11.3389330773172	8.41642805052558e-30	2.39826807170878e-27	"Myo1g"	"246177"	"myosin IG"
"ENSMUSG00000022636"	523.88817773756	-1.8180662172006	0.160413036593805	-11.3336562651343	8.93935568953245e-30	2.50619162250731e-27	"Alcam"	"11658"	"activated leukocyte cell adhesion molecule"
"ENSMUSG00000071068"	74.7657357309516	-2.78364497989413	0.245733291882531	-11.3279114871615	9.5453655395435e-30	2.63361180648167e-27	"Treml2"	"328833"	"triggering receptor expressed on myeloid cells-like 2"
"ENSMUSG00000028238"	3294.90447580065	-2.79001845735463	0.248028386218458	-11.2487868823903	2.34799160613144e-29	6.37699845277761e-27	"Atp6v0d2"	"242341"	"ATPase, H+ transporting, lysosomal V0 subunit D2"
"ENSMUSG00000071713"	821.749916926156	-2.61548713800265	0.232727105448304	-11.2384293740276	2.64038107804771e-29	7.06078521517312e-27	"Csf2rb"	"12983"	"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)"
"ENSMUSG00000037280"	408.418210961849	-2.27373605194018	0.202371900273272	-11.2354336193407	2.73149445559375e-29	7.1937631253228e-27	"Galnt6"	"207839"	"UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 6"
"ENSMUSG00000020901"	483.630325615104	-2.46973185790897	0.220119129518045	-11.2199783059132	3.2535024964543e-29	8.44065379005502e-27	"Pik3r5"	"320207"	"phosphoinositide-3-kinase, regulatory subunit 5, p101"
"ENSMUSG00000026177"	1058.25465265705	-2.12987495968463	0.19060725483823	-11.1741547376687	5.45673864209681e-29	1.39483869230775e-26	"Slc11a1"	"18173"	"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1"
"ENSMUSG00000009185"	332.000082205379	-2.52918701264336	0.226821127763588	-11.1505794789959	7.11415456376963e-29	1.79214832793397e-26	"Ccl8"	"20307"	"chemokine (C-C motif) ligand 8"
"ENSMUSG00000079625"	132.934580105154	-2.43535352370837	0.218569735595572	-11.1422266082373	7.8140909632528e-29	1.94035041604657e-26	"Tm4sf19"	"277203"	"transmembrane 4 L six family member 19"
"ENSMUSG00000048163"	400.283765381365	-1.80934362194725	0.162745919521436	-11.1175974627673	1.03008598686735e-28	2.52182459489131e-26	"Selplg"	"20345"	"selectin, platelet (p-selectin) ligand"
"ENSMUSG00000028581"	2190.66621004471	-2.32111446329927	0.209136624449703	-11.0985556423069	1.27487456118033e-28	3.07775966978284e-26	"Laptm5"	"16792"	"lysosomal-associated protein transmembrane 5"
"ENSMUSG00000030577"	335.636156357054	-2.70794920681862	0.24410953383055	-11.093172660345	1.35398782483457e-28	3.22397484538007e-26	"Cd22"	"12483"	"CD22 antigen"
"ENSMUSG00000038608"	761.775586393135	-1.50786168448113	0.136035485727266	-11.084326096385	1.49471691015504e-28	3.5109688286912e-26	"Dock10"	"210293"	"dedicator of cytokinesis 10"
"ENSMUSG00000038642"	18733.4074481495	-2.52008390980831	0.22793022259724	-11.0563833136836	2.04164907526961e-28	4.73172589684485e-26	"Ctss"	"13040"	"cathepsin S"
"ENSMUSG00000079419"	469.730281934332	-1.48066965702554	0.134078914748898	-11.0432700010925	2.36274892184908e-28	5.40385549468168e-26	"Ms4a6c"	"73656"	"membrane-spanning 4-domains, subfamily A, member 6C"
"ENSMUSG00000067377"	2834.27333277631	0.97623324348508	0.0887730182535151	10.9969590162766	3.95236441251873e-28	8.92207769070137e-26	"Tspan6"	"56496"	"tetraspanin 6"
"ENSMUSG00000061132"	356.851732750345	-2.39618574259018	0.217966578556322	-10.9933631039266	4.11308545698097e-28	9.1658527452876e-26	"Blnk"	"17060"	"B cell linker"
"ENSMUSG00000058715"	1305.11882802346	-1.95761168390271	0.178533403750923	-10.9649602974793	5.63252709084439e-28	1.23929855560832e-25	"Fcer1g"	"14127"	"Fc receptor, IgE, high affinity I, gamma polypeptide"
"ENSMUSG00000021322"	133.687042797446	-1.7803386903196	0.162499522068095	-10.9559626247611	6.22133577461783e-28	1.35174073043009e-25	"Aoah"	"27052"	"acyloxyacyl hydrolase"
"ENSMUSG00000028262"	58.0258712337478	-3.59778434742356	0.328694308572102	-10.9456849528453	6.96889799194067e-28	1.49547388760386e-25	"Clca3a2"	"80797"	"chloride channel calcium activated 3A2"
"ENSMUSG00000022488"	1887.0958192085	-2.09094341553234	0.191062300084418	-10.9437781006954	7.11708705990202e-28	1.50864886920996e-25	"Nckap1l"	"105855"	"NCK associated protein 1 like"
"ENSMUSG00000022797"	946.549895876504	-2.58945567438624	0.237105946311069	-10.921091244962	9.13910921939389e-28	1.91392766809042e-25	"Tfrc"	"22042"	"transferrin receptor"
"ENSMUSG00000021457"	1293.2525448174	-1.93499857781876	0.177629304160194	-10.8934648309701	1.23837341519933e-27	2.56254841702319e-25	"Syk"	"20963"	"spleen tyrosine kinase"
"ENSMUSG00000030789"	1968.00615776163	-2.19841837346697	0.201879014823393	-10.8897815624382	1.28949185375827e-27	2.63693498847368e-25	"Itgax"	"16411"	"integrin alpha X"
"ENSMUSG00000022415"	412.992303329416	-2.22497138900854	0.204447818822057	-10.8828326065198	1.39169812433441e-27	2.81284846478845e-25	"Syngr1"	"20972"	"synaptogyrin 1"
"ENSMUSG00000040552"	1096.1158096453	-2.36781488775614	0.217710236175185	-10.8759924629857	1.50014225404297e-27	2.99718076549136e-25	"C3ar1"	"12267"	"complement component 3a receptor 1"
"ENSMUSG00000034854"	455.543419571307	-1.96940293640141	0.181911599716872	-10.8261536893007	2.5879918000866e-27	5.09031392044796e-25	"Mfsd12"	"73822"	"major facilitator superfamily domain containing 12"
"ENSMUSG00000022305"	539.420765349733	-2.27923894326269	0.210543414461188	-10.8255057470955	2.60636255275497e-27	5.09031392044796e-25	"Lrp12"	"239393"	"low density lipoprotein-related protein 12"
"ENSMUSG00000029919"	601.164263818217	-2.14282199123972	0.198226746546542	-10.8099538965928	3.08825236435641e-27	5.96444473302701e-25	"Hpgds"	"54486"	"hematopoietic prostaglandin D synthase"
"ENSMUSG00000021676"	327.509557167281	-1.60698195577136	0.148855060514979	-10.7956152126226	3.61036382794884e-27	6.89619165466008e-25	"Iqgap2"	"544963"	"IQ motif containing GTPase activating protein 2"
"ENSMUSG00000026981"	327.363520678029	-2.46675692334411	0.228685956611324	-10.7866567755038	3.98005941796464e-27	7.51971660902841e-25	"Il1rn"	"16181"	"interleukin 1 receptor antagonist"
"ENSMUSG00000016256"	7432.42046837659	-1.45509700857268	0.135038675064581	-10.7754093993946	4.49776727949247e-27	8.4064721346385e-25	"Ctsz"	"64138"	"cathepsin Z"
"ENSMUSG00000006273"	2994.21694086053	-1.77038285256207	0.164912994216594	-10.7352538286757	6.95276359958896e-27	1.28566954136229e-24	"Atp6v1b2"	"11966"	"ATPase, H+ transporting, lysosomal V1 subunit B2"
"ENSMUSG00000038178"	648.925366243248	-1.60201375130017	0.149268004542503	-10.7324657833421	7.16581016014193e-27	1.31111697056407e-24	"Slc43a2"	"215113"	"solute carrier family 43, member 2"
"ENSMUSG00000052688"	710.9296690399	-2.04094024529693	0.190263031468301	-10.726940643942	7.60731733464284e-27	1.36319989598724e-24	"Rab7b"	"226421"	"RAB7B, member RAS oncogene family"
"ENSMUSG00000021306"	1130.72943476072	-2.1179137894047	0.197421944624253	-10.7278539548157	7.53251831681288e-27	1.36319989598724e-24	"Gpr137b"	"83924"	"G protein-coupled receptor 137B"
"ENSMUSG00000036469"	465.990220879407	-1.82046159717783	0.170002098674161	-10.7084654329301	9.28887488691485e-27	1.6475430947383e-24	"March1"	"72925"	"membrane-associated ring finger (C3HC4) 1"
"ENSMUSG00000060044"	98.6116952277362	-2.68853117974491	0.251155127210587	-10.7046637255813	9.6781406514361e-27	1.69924687680063e-24	"Tmem26"	"327766"	"transmembrane protein 26"
"ENSMUSG00000024621"	1639.39159161158	-1.42082228878702	0.132943877893227	-10.6873841150334	1.16613664472317e-26	2.02697871585781e-24	"Csf1r"	"12978"	"colony stimulating factor 1 receptor"
"ENSMUSG00000030662"	2040.89779281032	-1.15162209476943	0.107909574718211	-10.6721029878646	1.37479081771865e-26	2.36600138550352e-24	"Ipo5"	"70572"	"importin 5"
"ENSMUSG00000062593"	1173.15246340724	-2.2900718079827	0.214730249033454	-10.6648775302539	1.48594684084623e-26	2.53222823407737e-24	"Lilrb4a"	"14728"	"leukocyte immunoglobulin-like receptor, subfamily B, member 4A"
"ENSMUSG00000027009"	467.003364522929	-1.39099692624236	0.130519112210969	-10.6574194589523	1.61002794083702e-26	2.71703938520671e-24	"Itga4"	"16401"	"integrin alpha 4"
"ENSMUSG00000018774"	2337.17227342009	-2.31039746170503	0.216940757505611	-10.6499004072357	1.74551702916692e-26	2.9173631731711e-24	"Cd68"	"12514"	"CD68 antigen"
"ENSMUSG00000032089"	915.219244583636	-2.02991709118061	0.190635156451092	-10.648178064162	1.77811018271914e-26	2.94353439962135e-24	"Il10ra"	"16154"	"interleukin 10 receptor, alpha"
"ENSMUSG00000032046"	1899.82989689567	-1.46401467116145	0.13753090440876	-10.6449868664443	1.84010222016037e-26	3.01742045196486e-24	"Abhd12"	"76192"	"abhydrolase domain containing 12"
"ENSMUSG00000074622"	390.244688120879	-1.38491100168942	0.130230654541274	-10.6342934892529	2.06386995846133e-26	3.35272781476401e-24	"Mafb"	"16658"	"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian)"
"ENSMUSG00000097715"	350.416182981658	-1.90972555241756	0.17991199094624	-10.6147763824603	2.54402841818262e-26	4.09447240415281e-24	NA	NA	NA
"ENSMUSG00000015665"	42.6735355447399	-3.5027014276619	0.330375580262292	-10.6021801759108	2.91113357703872e-26	4.64232328771441e-24	"Awat1"	"245533"	"acyl-CoA wax alcohol acyltransferase 1"
"ENSMUSG00000074785"	365.064817258118	-1.91148615243727	0.180496071208872	-10.5901814905726	3.30949570567014e-26	5.22960494145076e-24	"Plxnc1"	"54712"	"plexin C1"
"ENSMUSG00000026321"	297.921721653499	-1.44933929335284	0.137178635521694	-10.5653426850396	4.31390185205584e-26	6.75533711643555e-24	"Tnfrsf11a"	"21934"	"tumor necrosis factor receptor superfamily, member 11a, NFKB activator"
"ENSMUSG00000004707"	486.076170101012	-2.41925690410084	0.229103960538025	-10.559646801476	4.58383292875979e-26	7.11394499711631e-24	"Ly9"	"17085"	"lymphocyte antigen 9"
"ENSMUSG00000025877"	719.274163089391	-2.43727102989027	0.231604521363169	-10.5234173130346	6.73843322518973e-26	1.03652607363051e-23	"Hk3"	"212032"	"hexokinase 3"
"ENSMUSG00000032261"	251.546515727911	-1.83702438609821	0.174901683574925	-10.503182980004	8.35156001414805e-26	1.27339312426247e-23	"Sh3bgrl2"	"212531"	"SH3 domain binding glutamic acid-rich protein like 2"
"ENSMUSG00000059498"	2548.57208306486	-1.82789439610956	0.174056652502659	-10.5017209616945	8.48194610580036e-26	1.28202771487845e-23	"Fcgr3"	"14131"	"Fc receptor, IgG, low affinity III"
"ENSMUSG00000017929"	636.332950206666	-1.54935918489981	0.147718691351424	-10.4885791413753	9.74832724468429e-26	1.46073641523364e-23	"B4galt5"	"56336"	"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5"
"ENSMUSG00000058952"	122.793099392734	-2.14349334839642	0.204414553559198	-10.4860114462235	1.0016807770743e-25	1.48813805701756e-23	"Cfi"	"12630"	"complement component factor i"
"ENSMUSG00000022408"	112.546602626963	-3.05326551708218	0.291687580234516	-10.4675883513017	1.21704067924678e-25	1.79276280395488e-23	"Fam83f"	"213956"	"family with sequence similarity 83, member F"
"ENSMUSG00000040747"	2114.32477472356	-2.20378050687603	0.21060365738157	-10.4641131795885	1.26253185444007e-25	1.84414526839305e-23	"Cd53"	"12508"	"CD53 antigen"
"ENSMUSG00000021998"	4052.1704209184	-2.17399518567671	0.207944392754229	-10.4546949157036	1.39446836612776e-25	2.01988742833606e-23	"Lcp1"	"18826"	"lymphocyte cytosolic protein 1"
"ENSMUSG00000064267"	472.552623403136	-2.29430417185136	0.220549329329092	-10.4026803383651	2.41055474899859e-25	3.46283162372673e-23	"Hvcn1"	"74096"	"hydrogen voltage-gated channel 1"
"ENSMUSG00000031101"	270.717255130994	-1.75110747605693	0.168491724492586	-10.3928396562525	2.67274927115223e-25	3.8080104779646e-23	"Sash3"	"74131"	"SAM and SH3 domain containing 3"
"ENSMUSG00000024644"	1349.62954189975	-1.76934938675735	0.170319418636264	-10.3884184253587	2.79956756423565e-25	3.95626694321496e-23	"Cndp2"	"66054"	"CNDP dipeptidase 2 (metallopeptidase M20 family)"
"ENSMUSG00000034714"	595.53342825649	-2.36112761634815	0.227569022129002	-10.3754350845244	3.20747952003656e-25	4.49616201752221e-23	"Ttyh2"	"117160"	"tweety homolog 2 (Drosophila)"
"ENSMUSG00000040722"	155.335274605963	-1.60772707415032	0.155001528932522	-10.3723304229485	3.31343953586068e-25	4.60753648098642e-23	"Scamp5"	"56807"	"secretory carrier membrane protein 5"
"ENSMUSG00000027797"	174.146462012468	-2.1681446134083	0.209995930672828	-10.3246982284921	5.44898766579335e-25	7.51700822276349e-23	"Dclk1"	"13175"	"doublecortin-like kinase 1"
"ENSMUSG00000031453"	1329.71655898914	-1.09837864044575	0.10646359998757	-10.3169406311076	5.90755923239392e-25	8.08544839192685e-23	"Rasa3"	"19414"	"RAS p21 protein activator 3"
"ENSMUSG00000027533"	7330.94242757621	-2.25787647862392	0.21894570877205	-10.3124947791265	6.18739240776367e-25	8.40228553373032e-23	"Fabp5"	"16592"	"fatty acid binding protein 5, epidermal"
"ENSMUSG00000022667"	108.259315079868	-2.41317897945569	0.234347694792802	-10.2974299857709	7.236889199478e-25	9.75128744692454e-23	"Cd200r1"	"57781"	"CD200 receptor 1"
"ENSMUSG00000056529"	721.71989520999	-2.21761757836059	0.215408760141681	-10.2949275456671	7.42754716793873e-25	9.93120191331624e-23	"Ptafr"	"19204"	"platelet-activating factor receptor"
"ENSMUSG00000032135"	2765.61786420236	-0.872226220158006	0.0847568820434432	-10.2909191457861	7.74336414433092e-25	1.02744393554779e-22	"Mcam"	"84004"	"melanoma cell adhesion molecule"
"ENSMUSG00000015340"	1777.54954592599	-1.85959628605532	0.180728123596658	-10.2894682302213	7.86092979249002e-25	1.03514152767471e-22	"Cybb"	"13058"	"cytochrome b-245, beta polypeptide"
"ENSMUSG00000013707"	285.460307107817	-1.74349835383898	0.16958852181807	-10.2807568292232	8.60492160460067e-25	1.12459208519676e-22	"Tnfaip8l2"	"69769"	"tumor necrosis factor, alpha-induced protein 8-like 2"
"ENSMUSG00000045382"	544.765207533899	-2.25528988887134	0.219618619351858	-10.2691196927072	9.70865007641788e-25	1.25937131065892e-22	"Cxcr4"	"12767"	"chemokine (C-X-C motif) receptor 4"
"ENSMUSG00000031494"	93.5689729283562	-2.45250462927511	0.238995930354715	-10.2617003797309	1.04844077680312e-24	1.34992574684384e-22	"Cd209a"	"170786"	"CD209a antigen"
"ENSMUSG00000019122"	1644.84469118789	-1.78434212868266	0.174796218131483	-10.208127771623	1.8234931275896e-24	2.33058511351194e-22	"Ccl9"	"20308"	"chemokine (C-C motif) ligand 9"
"ENSMUSG00000051506"	572.259949318301	-1.71063635286296	0.167989437977696	-10.1829994400605	2.36167428986698e-24	2.99639580339182e-22	"Wdfy4"	"545030"	"WD repeat and FYVE domain containing 4"
"ENSMUSG00000027423"	3580.63914020122	-1.05202165103928	0.10336827402228	-10.177413340698	2.50121613230386e-24	3.15044484142795e-22	"Snx5"	"69178"	"sorting nexin 5"
"ENSMUSG00000046805"	6977.75177518606	-2.29613955509071	0.226042315566523	-10.1580075807309	3.05250489012027e-24	3.81716834532881e-22	"Mpeg1"	"17476"	"macrophage expressed gene 1"
