id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	entrezgene	description	xloc
ENSMUST00000112076	10495.2463419778	-2.41529674011604	0.244052072273223	-9.89664507913725	4.30473877301175e-23	5.12658515042591e-20	Clec7a	56644	C-type lectin domain family 7, member a	XLOC_028849
ENSMUST00000114487	810.2837896979	-2.39485351419749	0.24345099414675	-9.83710714590016	7.79190963919716e-23	8.5657062041359e-20	Il1rn	16181	interleukin 1 receptor antagonist	XLOC_017309
ENSMUST00000018918	6591.66876613141	-2.19257856498076	0.223249207163369	-9.82121546069492	9.12367641361409e-23	9.31331854478278e-20	Cd68	12514	CD68 antigen	XLOC_006102
ENSMUST00000074839	1516.46180344188	-2.2630119294348	0.232844606833114	-9.71897936659865	2.50277480192605e-22	2.38447697962168e-19	Ear2	13587	eosinophil-associated, ribonuclease A family, member 2	XLOC_009998
ENSMUST00000185421	453.931432130441	-1.7826199076904	0.190392766806658	-9.36285520500175	7.76104948629594e-21	6.93207238804095e-18	Gpr35	64095	G protein-coupled receptor 35	XLOC_000662
ENSMUST00000052949	2222.01005528146	-2.35639527302724	0.255832587625735	-9.21069240981325	3.24027923205999e-20	2.72393120619819e-17	Hk3	212032	hexokinase 3	XLOC_009344
ENSMUST00000092163	150880.16577819	-1.88047703410201	0.205784592490753	-9.13808469011846	6.35681449406419e-20	5.04695755192618e-17	Lyz2	17105	lysozyme 2	XLOC_003944
ENSMUST00000140214	758.076154243252	-2.80479852362378	0.308703222688552	-9.08574422772878	1.02991636268075e-19	7.74659723108979e-17	Mcoln3	171166	mucolipin 3	XLOC_021337
ENSMUST00000165310	1428.49651408423	-1.1915486334766	0.131605199144239	-9.05396322656425	1.37871268461709e-19	9.3824680837442e-17	Ms4a6c	73656	membrane-spanning 4-domains, subfamily A, member 6C	XLOC_016215
ENSMUST00000025582	2788.22836193159	-1.54937323444889	0.171111649892534	-9.05475013198675	1.36880814842566e-19	9.3824680837442e-17	Ms4a6d	68774	membrane-spanning 4-domains, subfamily A, member 6D	XLOC_016726
ENSMUST00000018765	269.34684759229	-2.17526909872279	0.245530430505461	-8.85946843429824	8.03968664682837e-19	5.22250735771928e-16	Mmp8	17394	matrix metallopeptidase 8	XLOC_033916
ENSMUST00000139380	1340.08147044309	-1.67388829164134	0.19178153417663	-8.72809939094392	2.58988008016795e-18	1.60921635763827e-15	Tlr13	279572	toll-like receptor 13	XLOC_036996
ENSMUST00000086361	1468.53563006654	-1.84752829289351	0.215021667477443	-8.59228892868353	8.52536817242983e-18	5.07650152300812e-15	AB124611	382062	cDNA sequence AB124611	XLOC_034018
ENSMUST00000015667	57561.8805195931	-2.01084415277211	0.23468522876716	-8.56826040281875	1.05060011241904e-17	6.0056504826322e-15	Ctss	13040	cathepsin S	XLOC_021035
ENSMUST00000063062	362.637200149593	-1.90932867344912	0.223136926455134	-8.55675796822012	1.16085896406001e-17	6.38070594437753e-15	Chil3	12655	chitinase-like 3	XLOC_021991
ENSMUST00000115068	1986.70391821832	-1.77704241460519	0.209027930608111	-8.50145915636902	1.87222252405356e-17	9.90960447824051e-15	Slc37a2	56857	solute carrier family 37 (glycerol-3-phosphate transporter), member 2	XLOC_035083
ENSMUST00000119547	423.29718936521	-2.0747798416028	0.244342516942757	-8.4912763753222	2.04379886816029e-17	1.04314034374567e-14	Matk	17179	megakaryocyte-associated tyrosine kinase	XLOC_003010
ENSMUST00000092836	6728.77681593337	-1.69608820687765	0.20066737100252	-8.45223714450492	2.85773404675659e-17	1.40827162973098e-14	Wfdc17	100034251	WAP four-disulfide core domain 17	XLOC_004943
ENSMUST00000168698	4182.66500454777	-1.68990932499149	0.207483723758703	-8.14478019951483	3.79971494306838e-16	1.81005754171301e-13	Cotl1	72042	coactosin-like 1 (Dictyostelium)	XLOC_033866
ENSMUST00000098689	1731.32856413217	-1.91937057025102	0.238635405119494	-8.0431089816279	8.75873663178541e-16	4.03777758725307e-13	NA	NA	NA	XLOC_034312
ENSMUST00000029046	25563.2479076289	-1.77967933567023	0.221444436411952	-8.0366857009652	9.23010217864071e-16	4.12210594484232e-13	Fabp5	16592	fatty acid binding protein 5, epidermal	XLOC_020591
ENSMUST00000159715	1053.47378375653	-1.65632273314667	0.207693677592613	-7.97483463312498	1.52584983010692e-15	6.60785452183574e-13	NA	NA	NA	XLOC_012494
ENSMUST00000021283	1276.44615099718	-1.7604677453085	0.220895576864307	-7.96968309777399	1.59081773013091e-15	6.68658122979435e-13	Pik3r5	320207	phosphoinositide-3-kinase, regulatory subunit 5, p101	XLOC_004664
ENSMUST00000118517	1023.55280148894	-1.31138703606472	0.166523580721453	-7.87508309864111	3.4051646166187e-15	1.39037735817422e-12	NA	NA	NA	XLOC_023198
ENSMUST00000150167	27561.2512113081	-1.85589704489302	0.236073871263309	-7.86150976794466	3.79530829483548e-15	1.50663196781927e-12	Mmp12	17381	matrix metallopeptidase 12	XLOC_033912
ENSMUST00000157984	1469.07311334587	-2.01896527085739	0.258609004215936	-7.80701846394946	5.85566941606369e-15	2.26171274662071e-12	NA	NA	NA	XLOC_009005
ENSMUST00000031533	334.611970741927	-2.27096926926442	0.292188142380187	-7.77228415487684	7.70832855945436e-15	2.89894009060953e-12	Tfec	21426	transcription factor EC	XLOC_028087
ENSMUST00000068878	1304.14094155456	-1.86415037843698	0.241411943345943	-7.72186476195029	1.14639993240833e-14	4.200820880525e-12	Ly9	17085	lymphocyte antigen 9	XLOC_002385
ENSMUST00000134116	336.091637714961	-2.24665618492747	0.291595512176888	-7.70470083080223	1.31150173464902e-14	4.6856678224673e-12	Apoc2	11813	apolipoprotein C-II	XLOC_030792
ENSMUST00000032800	17277.7509708801	-1.50644253824832	0.196047165301977	-7.68408222545789	1.54097672713926e-14	5.37124351403591e-12	Tyrobp	22177	TYRO protein tyrosine kinase binding protein	XLOC_029442
ENSMUST00000157621	419.384926843183	-1.67523681690093	0.218813746969425	-7.6559943792517	1.91822114623685e-14	6.52697580973114e-12	NA	NA	NA	XLOC_002343
ENSMUST00000021757	433.442467824513	-1.45953293434541	0.191013607853475	-7.64098930305009	2.15558973081156e-14	7.16407740535533e-12	Aoah	27052	acyloxyacyl hydrolase	XLOC_008345
ENSMUST00000115149	302.971998087733	-2.04292976320184	0.269671180110348	-7.57563252538105	3.57382078191959e-14	1.16076074532756e-11	Tm4sf19	277203	transmembrane 4 L six family member 19	XLOC_012778
ENSMUST00000026021	2714.29086932372	-1.64384735184409	0.217914033605403	-7.5435589192973	4.57316075658952e-14	1.45233423049824e-11	Msr1	20288	macrophage scavenger receptor 1	XLOC_033385
ENSMUST00000156647	2891.6000280673	-1.72054543354582	0.229495629508737	-7.49707276443063	6.525875667297e-14	2.02741932959438e-11	Adam8	11501	a disintegrin and metallopeptidase domain 8	XLOC_032255
ENSMUST00000081035	13704.6178970377	-1.70744352667618	0.229922679358627	-7.42616401061052	1.11792366690183e-13	3.39920151567958e-11	Mpeg1	17476	macrophage expressed gene 1	XLOC_016234
ENSMUST00000038859	1245.24208776381	-1.10691939023213	0.149485544141424	-7.40485908914984	1.31289802117485e-13	3.90888033762705e-11	Pik3cd	18707	phosphatidylinositol 3-kinase catalytic delta polypeptide	XLOC_024938
ENSMUST00000106162	601.200350530295	-1.79722130699344	0.24290269660328	-7.39893517908837	1.37280839200255e-13	4.00383770002214e-11	Csf3r	12986	colony stimulating factor 3 receptor (granulocyte)	XLOC_023199
ENSMUST00000096355	2264.55165587753	-1.7775487597273	0.242202336996483	-7.33910655764281	2.15024372917534e-13	6.14582662672895e-11	Csf2rb	12983	colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)	XLOC_011663
ENSMUST00000102894	9100.51127625219	-1.63968099592436	0.225462027252397	-7.27253726894236	3.52797202880552e-13	9.88593103209013e-11	Gp49a	14727	glycoprotein 49 A	XLOC_002767
ENSMUST00000096356	697.397159993567	-2.04371308820227	0.283369921963861	-7.21217366345224	5.50656817407128e-13	1.51335318799332e-10	Csf2rb2	12984	colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage)	XLOC_012252
ENSMUST00000046332	9671.80408186628	-1.47708822483886	0.205737455951289	-7.17948133464127	6.99763755528664e-13	1.88685355287927e-10	C1qc	12262	complement component 1, q subcomponent, C chain	XLOC_024762
ENSMUST00000033053	6532.74672094213	-1.47308413506238	0.206436103728575	-7.13578733785449	9.6234699266597e-13	2.54683349484988e-10	Itgax	16411	integrin alpha X	XLOC_030312
ENSMUST00000129421	399.038585981867	-2.18470378540927	0.308723483482519	-7.07657143786075	1.47764597324235e-12	3.83946156429208e-10	Hal	15109	histidine ammonia lyase	XLOC_003092
ENSMUST00000126225	222.324989712802	-2.04886278018805	0.290071327755717	-7.06330679436712	1.62586208286166e-12	4.14914196895998e-10	NA	NA	NA	XLOC_023816
ENSMUST00000038845	6282.67736931565	-1.51760660223887	0.216387809164667	-7.01336460726397	2.32654102610387e-12	5.83308733404393e-10	Cd53	12508	CD53 antigen	XLOC_021996
ENSMUST00000033900	275.40261268446	-1.62125550054166	0.231616865180726	-6.9997299172348	2.56456401605295e-12	6.31899730231253e-10	Rab20	19332	RAB20, member RAS oncogene family	XLOC_033213
ENSMUST00000099126	752.551832139269	-0.941069380164766	0.135296040298229	-6.95563135543651	3.50986570919624e-12	8.50160861866499e-10	Mafb	16658	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian)	XLOC_020322
ENSMUST00000070690	1474.90076557849	-1.4876080090766	0.214132831321517	-6.94712716352672	3.72799648248549e-12	8.87946628853335e-10	Ptafr	19204	platelet-activating factor receptor	XLOC_023291
ENSMUST00000005548	2705.79340013714	-1.39692459201471	0.202122674873934	-6.91127105301761	4.8033026231166e-12	1.12531143913048e-09	Hmox1	15368	heme oxygenase (decycling) 1	XLOC_032821
ENSMUST00000078419	608.199004315728	-1.12670657654799	0.163163956823721	-6.90536438611415	5.00747253026205e-12	1.1542224182254e-09	NA	NA	NA	XLOC_014462
ENSMUST00000000299	5740.49130024893	-1.31895351858333	0.191467325072918	-6.88866112314999	5.63199210632784e-12	1.27756824113542e-09	Itgb2	16414	integrin beta 2	XLOC_002909
ENSMUST00000024829	11056.7205890644	-1.25567638798999	0.182597720971663	-6.87673636509876	6.12392890167426e-12	1.36745418646604e-09	Abcg1	11307	ATP-binding cassette, sub-family G (WHITE), member 1	XLOC_013953
ENSMUST00000028882	588.782911251045	-2.11850308326335	0.308442208725441	-6.86839551570302	6.49280010066248e-12	1.42751701905488e-09	Il1a	16175	interleukin 1 alpha	XLOC_020023
ENSMUST00000100874	815.240570742347	-1.25985855688964	0.183667606361909	-6.85944888075226	6.9126709058913e-12	1.4968027260014e-09	Selplg	20345	selectin, platelet (p-selectin) ligand	XLOC_026627
ENSMUST00000001156	2355.69160162227	-1.18294899636604	0.172716807999634	-6.84906703676778	7.43331603644166e-12	1.58551521607146e-09	Cfp	18636	complement factor properdin	XLOC_037644
ENSMUST00000187516	3107.53482666904	-1.36441188517283	0.200284421563404	-6.81237149910286	9.60027993346437e-12	2.01761177248734e-09	Slc11a1	18173	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	XLOC_000459
ENSMUST00000140079	91.1150133448016	-2.26390084539014	0.334675845205687	-6.76445843887773	1.33808762904124e-11	2.73180147237548e-09	St18	240690	suppression of tumorigenicity 18	XLOC_000012
ENSMUST00000005185	4052.93896378157	-0.940273287795055	0.138969605660047	-6.76603551783252	1.32359064915732e-11	2.73180147237548e-09	Cstb	13014	cystatin B	XLOC_002926
ENSMUST00000021506	3080.32179536993	-1.24403850547812	0.185429343354131	-6.70896247042337	1.96013067924897e-11	3.94538416016155e-09	Serpina3n	20716	serine (or cysteine) peptidase inhibitor, clade A, member 3N	XLOC_007399
ENSMUST00000092464	2814.02789435004	-1.50506905332706	0.224417023567325	-6.70657256478379	1.99248787688897e-11	3.95481170119725e-09	AF251705	140497	cDNA sequence AF251705	XLOC_006790
ENSMUST00000023044	249.104101275184	-2.1935993264734	0.327827821873079	-6.69131531893797	2.21173505363187e-11	4.32985008924014e-09	Fam83f	213956	family with sequence similarity 83, member F	XLOC_011702
ENSMUST00000112170	752.629272055362	-1.1542258145306	0.174738497858981	-6.60544658831905	3.96320779903928e-11	7.65381116973924e-09	Tlr8	170744	toll-like receptor 8	XLOC_038715
ENSMUST00000189061	1477.52401839341	-1.78129181404556	0.269940480752401	-6.59883174646719	4.1441029182735e-11	7.89644997400621e-09	Rgs1	50778	regulator of G-protein signaling 1	XLOC_002178
ENSMUST00000067618	264.79788423401	-2.15527093243931	0.326734194889544	-6.59640455804734	4.21248467173603e-11	7.92113400576048e-09	NA	NA	NA	XLOC_017800
ENSMUST00000178136	2068.83504235697	-1.43961597261718	0.218362747536578	-6.59277275477598	4.31687087785723e-11	8.01200022278672e-09	Abcc3	76408	ATP-binding cassette, sub-family C (CFTR/MRP), member 3	XLOC_006436
ENSMUST00000059349	494.213979010338	-1.68465621773405	0.255882976239238	-6.58369791728144	4.58889023327955e-11	8.40767055433309e-09	Tlr1	21897	toll-like receptor 1	XLOC_026322
ENSMUST00000124451	845.221573809036	-1.44080719894237	0.219089334436465	-6.57634568404878	4.82150892409905e-11	8.72204861193665e-09	Fgr	14191	Gardner-Rasheed feline sarcoma viral (Fgr) oncogene homolog	XLOC_023295
ENSMUST00000003574	566.110582644093	-1.34630466711516	0.206174193017524	-6.52993785211869	6.57969874671631e-11	1.17538093486654e-08	Cyp4f18	72054	cytochrome P450, family 4, subfamily f, polypeptide 18	XLOC_033546
ENSMUST00000087605	3884.76264432543	-1.33137714982232	0.204030359396387	-6.52538746567489	6.78259663462528e-11	1.1966677593263e-08	Myo1f	17916	myosin IF	XLOC_013987
ENSMUST00000151698	6631.34611461147	-1.33286612217674	0.204470167594322	-6.51863368558101	7.09506867664206e-11	1.23299051901874e-08	Laptm5	16792	lysosomal-associated protein transmembrane 5	XLOC_023270
ENSMUST00000094434	117682.07307659	-0.971610736428255	0.149083038419827	-6.51724533338353	7.16102533612453e-11	1.23299051901874e-08	Ftl1	14325	ferritin light chain 1	XLOC_031236
ENSMUST00000055159	681.132871648869	-1.65478178744244	0.254653771315666	-6.49816328614741	8.13065305766657e-11	1.38327574817992e-08	Arl11	219144	ADP-ribosylation factor-like 11	XLOC_010357
ENSMUST00000147219	883.770271561501	-1.95024520022821	0.300569049269035	-6.48850972836718	8.6689560215859e-11	1.45750647652334e-08	Lcn2	16819	lipocalin 2	XLOC_019147
ENSMUST00000108615	2378.4759273603	-1.52771714588454	0.236787576880858	-6.45184669740183	1.10495325447382e-10	1.83614964647504e-08	Pira2	18725	paired-Ig-like receptor A2	XLOC_030481
ENSMUST00000106562	344.974380745758	-1.86496020691968	0.289458164935378	-6.44293522463266	1.17184718459293e-10	1.92492736954225e-08	Cd300lf	246746	CD300 antigen like family member F	XLOC_006796
ENSMUST00000106582	3847.6914619276	-1.61256716946906	0.250369486196662	-6.4407496055746	1.18884865606506e-10	1.93066319816202e-08	Cd300a	217303	CD300A antigen	XLOC_005353
ENSMUST00000027137	2771.96067168266	-1.41179093380093	0.220229286070184	-6.4105503813467	1.44995227209727e-10	2.3282323506227e-08	Slc40a1	53945	solute carrier family 40 (iron-regulated transporter), member 1	XLOC_001536
ENSMUST00000065679	679.858289919362	-1.75984002093622	0.275569923987525	-6.38618320704654	1.70077226918374e-10	2.70063738876721e-08	Slamf8	74748	SLAM family member 8	XLOC_002400
ENSMUST00000073488	2900.44298289615	-0.643568657485823	0.101200384476097	-6.35934992557097	2.02609371785981e-10	3.18185772768512e-08	Nr1h2	22260	nuclear receptor subfamily 1, group H, member 2	XLOC_031203
ENSMUST00000186054	592.276964203516	-1.12494710876112	0.179212947704297	-6.27715309173584	3.44828518318232e-10	5.3564612557455e-08	NA	NA	NA	XLOC_016724
ENSMUST00000040622	153.687397245342	-1.37823470130089	0.219948313538799	-6.26617535331892	3.70023638752245e-10	5.68602991549283e-08	P2ry13	74191	purinergic receptor P2Y, G-protein coupled 13	XLOC_021591
ENSMUST00000011152	282.295464157601	-1.71212639041583	0.273639826915547	-6.2568611072256	3.92802942222322e-10	5.97185834819065e-08	Mcoln2	68279	mucolipin 2	XLOC_021338
ENSMUST00000073347	66.0970092002135	-2.14566281389164	0.343382056574519	-6.2486165855495	4.1410406487655e-10	6.2294328327903e-08	Ksr2	333050	kinase suppressor of ras 2	XLOC_025718
ENSMUST00000059672	1084.54417739862	-1.41399285536244	0.227671908510686	-6.21066017591746	5.27624638701105e-10	7.85446219966406e-08	Pik3ap1	83490	phosphoinositide-3-kinase adaptor protein 1	XLOC_016914
ENSMUST00000000193	216.84537067155	-1.62606499071417	0.261976272479573	-6.20691704376	5.40341021425305e-10	7.96083869813303e-08	Ccl2	20296	chemokine (C-C motif) ligand 2	XLOC_004908
ENSMUST00000079957	4177.27004487674	-1.15244734272362	0.186615373948538	-6.17552197516923	6.59452328118627e-10	9.61656451137072e-08	Fcer1g	14127	Fc receptor, IgE, high affinity I, gamma polypeptide	XLOC_002374
ENSMUST00000102303	3463.20759447843	-2.03433804529052	0.330755015912906	-6.15058864542267	7.71958976850388e-10	1.11435007456251e-07	NA	NA	NA	XLOC_012608
ENSMUST00000049614	447.760707555243	-1.83863179938967	0.300627255121807	-6.11598505479717	9.59623191218199e-10	1.37139750256993e-07	B430306N03Rik	320148	RIKEN cDNA B430306N03 gene	XLOC_014256
ENSMUST00000052437	447.670976970383	-1.30306686137217	0.213711941657423	-6.09730486404437	1.0787167497525e-09	1.5263307990805e-07	Lrrc25	211228	leucine rich repeat containing 25	XLOC_032768
ENSMUST00000084882	9982.59751145702	-0.623193758413102	0.102324303974841	-6.09037867060721	1.1264392668515e-09	1.57822976103674e-07	Crip2	68337	cysteine rich protein 2	XLOC_007548
ENSMUST00000027372	127.704520919012	-1.23874612948421	0.203553631082468	-6.08560074756091	1.16055318238951e-09	1.61023937179889e-07	Cxcr2	12765	chemokine (C-X-C motif) receptor 2	XLOC_000451
ENSMUST00000126534	2640.41606752651	-0.962457877018085	0.158880420298242	-6.05775006896011	1.38038647671693e-09	1.8900873539047e-07	Ucp2	22228	uncoupling protein 2 (mitochondrial, proton carrier)	XLOC_030002
ENSMUST00000034511	106.677996544681	-1.90143643443187	0.313935002433681	-6.05678379184093	1.38870038597714e-09	1.8900873539047e-07	Trim29	72169	tripartite motif-containing 29	XLOC_034196
ENSMUST00000139214	238.944935770651	-1.97786721056804	0.328359449045636	-6.02348193821325	1.70704167425143e-09	2.30144646855916e-07	NA	NA	NA	XLOC_023692
ENSMUST00000070639	1229.41681829066	-1.28284219742323	0.213893450073378	-5.99757588174456	2.00284784443366e-09	2.67501855558891e-07	Gm14548	100038909	predicted gene 14548	XLOC_030483
ENSMUST00000034299	2788.76136905037	-0.967797614942082	0.162877230944229	-5.94188401492083	2.81764760563395e-09	3.72842610482544e-07	Ifi30	65972	interferon gamma inducible protein 30	XLOC_033520
ENSMUST00000115315	5953.73043067447	-0.965107700862239	0.162550629572725	-5.93727445657449	2.89799310938091e-09	3.79956142441859e-07	Acp5	11433	acid phosphatase 5, tartrate resistant	XLOC_035006
ENSMUST00000077636	2265.87157917597	-1.42204965102734	0.239591413131233	-5.93531142223543	2.93288255825494e-09	3.8103476945474e-07	Lat2	56743	linker for activation of T cells family, member 2	XLOC_026796
ENSMUST00000098486	899.886407545128	-1.50711447607203	0.254103035585055	-5.93111559097279	3.00883290480375e-09	3.87380459842796e-07	Bcl2a1d	12047	B cell leukemia/lymphoma 2 related protein A1d	XLOC_035499
ENSMUST00000180859	58.9051135943793	-2.07154465456774	0.35062199425084	-5.90819939574506	3.45867233705422e-09	4.41320414007517e-07	NA	NA	NA	XLOC_010204
ENSMUST00000147210	3149.44803765605	-0.629184975902524	0.106662376276941	-5.89884641486787	3.66051764936632e-09	4.62942103779594e-07	Ptpn1	19246	protein tyrosine phosphatase, non-receptor type 1	XLOC_018712
ENSMUST00000102326	2615.77207855704	-1.96769652314143	0.334133661028267	-5.88895029936827	3.88656297471053e-09	4.87218170803405e-07	NA	NA	NA	XLOC_035259
ENSMUST00000168817	6877.25361055273	-1.01143788305574	0.173414976175103	-5.83247136645485	5.46123789100312e-09	6.78665658263701e-07	Fcgr3	14131	Fc receptor, IgG, low affinity III	XLOC_002367
ENSMUST00000151061	4119.94659735727	-0.721485207773548	0.123776472800065	-5.82893656162715	5.57817022100472e-09	6.87220953692918e-07	Atp6v0c	11984	ATPase, H+ transporting, lysosomal V0 subunit C	XLOC_014619
ENSMUST00000031982	1458.79109096564	-1.28062515275703	0.220396483990175	-5.81055164570649	6.22673194376598e-09	7.60566035968886e-07	Hpgds	54486	hematopoietic prostaglandin D synthase	XLOC_028367
ENSMUST00000041684	3131.56286403229	-0.702336984307781	0.121639239068525	-5.77393437912022	7.74416063877254e-09	9.37896607531342e-07	Caskin2	140721	CASK-interacting protein 2	XLOC_006816
ENSMUST00000098485	643.290685221632	-1.35618801154992	0.235064107396107	-5.7694389269928	7.95358958634877e-09	9.55165956121935e-07	Bcl2a1a	12044	B cell leukemia/lymphoma 2 related protein A1a	XLOC_034556
ENSMUST00000183211	831.797227884097	-1.0260496189159	0.178141308431465	-5.75975122193879	8.42379981639217e-09	1.0032043598005e-06	Bin2	668218	bridging integrator 2	XLOC_012491
ENSMUST00000167214	6381.60683709756	-0.794167623875309	0.137939400832269	-5.75736605410514	8.54365123608787e-09	1.00906875880109e-06	Pla2g7	27226	phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)	XLOC_014195
ENSMUST00000041377	3353.86855266554	-0.715299748943127	0.12433504371421	-5.75300195001561	8.76724736883222e-09	1.02698960777034e-06	Lyn	17096	Yamaguchi sarcoma viral (v-yes-1) oncogene homolog	XLOC_022253
ENSMUST00000060417	473.081176429026	-0.785979021023899	0.136790749863977	-5.74584920256279	9.14607910229325e-09	1.05621673388016e-06	Trp53i13	216964	transformation related protein 53 inducible protein 13	XLOC_006255
ENSMUST00000090860	17942.9214635862	-0.838488343317987	0.145938082180187	-5.74550748366505	9.16457035904694e-09	1.05621673388016e-06	Gm20746	434624	predicted gene, 20746	XLOC_008775
ENSMUST00000078451	4063.99915782881	-1.02645302714198	0.179945738807351	-5.70423636561296	1.16865816071022e-08	1.33610350197678e-06	Pirb	18733	paired Ig-like receptor B	XLOC_030476
ENSMUST00000150654	2697.78286031873	-0.840140159147331	0.147609405103025	-5.69164382554724	1.25822106320263e-08	1.42708231858959e-06	Nr1h3	22259	nuclear receptor subfamily 1, group H, member 3	XLOC_019690
ENSMUST00000002678	784.342800728031	-0.934064221879458	0.165181110810393	-5.65478835501745	1.56038427298334e-08	1.75586233426811e-06	Tgfb1	21803	transforming growth factor, beta 1	XLOC_029345
ENSMUST00000094134	3464.88437606603	-1.32719043484964	0.235086145437937	-5.64554934693084	1.64654632793524e-08	1.83834324785332e-06	Il18bp	16068	interleukin 18 binding protein	XLOC_031834
ENSMUST00000114379	1205.19027980668	-1.28255740787075	0.22737243262336	-5.64077796535386	1.69283542863295e-08	1.87537295430957e-06	Renbp	19703	renin binding protein	XLOC_038026
ENSMUST00000069927	1119.09041566428	-1.60618953649309	0.285018846485127	-5.63538010310803	1.74672635735033e-08	1.92018972099181e-06	S100a8	20201	S100 calcium binding protein A8 (calgranulin A)	XLOC_020962
ENSMUST00000069548	1108.1154428249	-1.0341190340124	0.183661671516262	-5.63056529691246	1.7961992130426e-08	1.94465779951453e-06	Arhgap9	216445	Rho GTPase activating protein 9	XLOC_003250
ENSMUST00000169852	1009.14346670338	-1.11509231910216	0.198012671497216	-5.63141899288922	1.78732922092061e-08	1.94465779951453e-06	Spi1	20375	spleen focus forming virus (SFFV) proviral integration oncogene	XLOC_017978
ENSMUST00000030010	37162.2277259079	-0.871408509635033	0.154946179541786	-5.62394317957374	1.86647065256435e-08	2.00554376660128e-06	Abca1	11303	ATP-binding cassette, sub-family A (ABC1), member 1	XLOC_024008
ENSMUST00000149663	726.804241822886	-1.32473337035693	0.235739483423463	-5.6194802462398	1.91532775427638e-08	2.03769154261699e-06	Cd300lb	217304	CD300 antigen like family member B	XLOC_006787
ENSMUST00000168047	2850.43548088769	-0.757782304831176	0.134869868476286	-5.61861825322694	1.92490629244485e-08	2.03769154261699e-06	Atp13a2	74772	ATPase type 13A2	XLOC_023411
ENSMUST00000176819	289.322547416289	-1.78410468190473	0.32157738903496	-5.54797925083836	2.88990162218188e-08	3.03673412372067e-06	Cd200r4	239849	CD200 receptor 4	XLOC_012879
ENSMUST00000046384	13348.1876077682	-1.21334304921232	0.218869751689274	-5.54367627252066	2.96186209513326e-08	3.08963293441967e-06	C1qb	12260	complement component 1, q subcomponent, beta polypeptide	XLOC_024761
ENSMUST00000043214	1290.52772958529	-1.06886334082278	0.194855122507871	-5.48542592602155	4.12474371010634e-08	4.27150089573404e-06	Rac2	19354	RAS-related C3 botulinum substrate 2	XLOC_012260
ENSMUST00000043069	3223.19555077576	-0.909970909028585	0.166057388400434	-5.47985800447653	4.25667315893626e-08	4.34996987989733e-06	Cyth4	72318	cytohesin 4	XLOC_011667
ENSMUST00000026911	427.28581311988	-0.873325477390947	0.15937579627904	-5.47966189208493	4.26139376660574e-08	4.34996987989733e-06	Ccr1	12768	chemokine (C-C motif) receptor 1	XLOC_035802
ENSMUST00000131607	1552.62422791693	-0.968210570685149	0.176805313971144	-5.47613953980574	4.34704942506607e-08	4.40593498819994e-06	Arhgap30	226652	Rho GTPase activating protein 30	XLOC_001133
