"id"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"symbol"	"entrezgene"	"description"	"xloc"
"ENSMUST00000110020"	29178.0949074196	0.994804904138035	0.151531420541637	6.56500744586296	5.20302623466263e-11	9.29455598994545e-09	"Lgmn"	"19141"	"legumain"	"XLOC_007996"
"ENSMUST00000061829"	553.091596009924	-1.09351547148725	0.166708019408649	-6.55946531766258	5.40010508720734e-11	9.52751874089878e-09	"Cd14"	"12475"	"CD14 antigen"	"XLOC_015832"
"ENSMUST00000123513"	617.430151208831	0.942738057092502	0.143831093186331	6.55448023238756	5.58360105186678e-11	9.65669592508307e-09	"Fam213b"	"66469"	"family with sequence similarity 213, member B"	"XLOC_024987"
"ENSMUST00000001156"	2355.69160162227	1.11193081533311	0.16966155718875	6.55381710363577	5.60846520034913e-11	9.65669592508307e-09	"Cfp"	"18636"	"complement factor properdin"	"XLOC_037644"
"ENSMUST00000096361"	120.462458249721	2.32205483450014	0.3544443336604	6.55125393180906	5.7055942769736e-11	9.7069818824083e-09	"Awat1"	"245533"	"acyl-CoA wax alcohol acyltransferase 1"	"XLOC_036905"
"ENSMUST00000069066"	1609.22615051902	0.656277769093813	0.10063241719108	6.52153438635664	6.95917624076731e-11	1.17004220772713e-08	"Fam49a"	"76820"	"family with sequence similarity 49, member A"	"XLOC_006988"
"ENSMUST00000034026"	818.360334940173	-1.03809095878499	0.159451852809436	-6.51037250740278	7.496467064612e-11	1.24572105605081e-08	"Hpgd"	"15446"	"hydroxyprostaglandin dehydrogenase 15 (NAD)"	"XLOC_032689"
"ENSMUST00000189618"	199.901324633464	1.9223640650951	0.295861404710127	6.49751550723069	8.16572779578681e-11	1.34133811413321e-08	"B3gnt7"	"227327"	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7"	"XLOC_000568"
"ENSMUST00000106562"	344.974380745758	1.81486562818947	0.279576721606347	6.49147617785169	8.49993531028602e-11	1.38037017635565e-08	"Cd300lf"	"246746"	"CD300 antigen like family member F"	"XLOC_006796"
"ENSMUST00000185188"	1895.64901993513	0.728797730826784	0.112800553647411	6.46094107928621	1.04053831364975e-10	1.67082393712006e-08	"Vav2"	"22325"	"vav 2 oncogene"	"XLOC_019081"
"ENSMUST00000080995"	225.89613746846	1.66380968712933	0.259406634103678	6.41390569242092	1.4183797028227e-10	2.25222937033769e-08	"Tmem26"	"327766"	"transmembrane protein 26"	"XLOC_002858"
"ENSMUST00000038926"	1427.96302713323	0.784725014265329	0.122576371287562	6.40192727213614	1.53427752597722e-10	2.40949012348795e-08	"Baz1a"	"217578"	"bromodomain adjacent to zinc finger domain 1A"	"XLOC_007750"
"ENSMUST00000146314"	1782.63139348577	0.979660666962624	0.153102850819728	6.3987095061746	1.56695632092953e-10	2.43406225895694e-08	NA	NA	NA	"XLOC_001495"
"ENSMUST00000168047"	2850.43548088769	0.84769750544343	0.133661376968412	6.34212758143113	2.26613522991389e-10	3.48229446996768e-08	"Atp13a2"	"74772"	"ATPase type 13A2"	"XLOC_023411"
"ENSMUST00000045779"	1627.70960358493	1.49069192397375	0.235516359467375	6.32946232416715	2.46016952670877e-10	3.74024284108458e-08	"Ttyh2"	"117160"	"tweety homolog 2 (Drosophila)"	"XLOC_005348"
"ENSMUST00000081554"	4570.08817559263	0.960750716240966	0.151955817582929	6.32256620064343	2.57254751823098e-10	3.8699238508462e-08	"P2rx4"	"18438"	"purinergic receptor P2X, ligand-gated ion channel 4"	"XLOC_025770"
"ENSMUST00000163336"	15979.2435486761	0.613271935162412	0.0972287870810397	6.30751399429937	2.83552948181623e-10	4.22109914839956e-08	"Ncoa4"	"27057"	"nuclear receptor coactivator 4"	"XLOC_009912"
"ENSMUST00000026907"	2516.20526761977	0.70417257137314	0.112024221174474	6.28589571068223	3.25968724377270e-10	4.802493855748e-08	"Cyp4v3"	"102294"	"cytochrome P450, family 4, subfamily v, polypeptide 3"	"XLOC_033410"
"ENSMUST00000129421"	399.038585981867	1.84745137121863	0.294425377185816	6.27476948107186	3.50152678365155e-10	5.10615502705758e-08	"Hal"	"15109"	"histidine ammonia lyase"	"XLOC_003092"
"ENSMUST00000115315"	5953.73043067447	1.01300114515689	0.161700230705303	6.26468583710973	3.73577800088878e-10	5.39272761724258e-08	"Acp5"	"11433"	"acid phosphatase 5, tartrate resistant"	"XLOC_035006"
"ENSMUST00000105275"	7647.63026183126	0.92683209815529	0.148075889826301	6.25916953288279	3.87032949361526e-10	5.53108787932556e-08	"Osbpl8"	"237542"	"oxysterol binding protein-like 8"	"XLOC_003174"
"ENSMUST00000095050"	277.296391140539	0.902913410994593	0.144372103639793	6.25407116909062	3.99888637271989e-10	5.65822625272673e-08	NA	NA	NA	"XLOC_000138"
"ENSMUST00000041874"	1541.26843215926	1.26839318367081	0.203117316341045	6.2446334291908	4.2479517093802e-10	5.95171351752474e-08	"Npl"	"74091"	"N-acetylneuraminate pyruvate lyase"	"XLOC_002235"
"ENSMUST00000013304"	5137.96789124537	0.551563827845987	0.088406130693187	6.23897713338667	4.40441365506669e-10	6.11101704316098e-08	"Atp6v0d1"	"11972"	"ATPase, H+ transporting, lysosomal V0 subunit D1"	"XLOC_033758"
"ENSMUST00000106033"	10255.6064187462	0.692248845602439	0.111233774958602	6.2233691687626	4.86590598010753e-10	6.68640984247276e-08	"Rnh1"	"107702"	"ribonuclease/angiogenin inhibitor 1"	"XLOC_032283"
"ENSMUST00000022916"	1194.15703508605	1.32596368563308	0.213681173162644	6.20533697942504	5.45798231639719e-10	7.4285738365364e-08	"Lrp12"	"239393"	"low density lipoprotein-related protein 12"	"XLOC_012048"
"ENSMUST00000029900"	9275.00542322753	1.55056615311023	0.250149880479274	6.1985484467929	5.6986265458234e-10	7.68293131758135e-08	"Atp6v0d2"	"242341"	"ATPase, H+ transporting, lysosomal V0 subunit D2"	"XLOC_023767"
"ENSMUST00000090860"	17942.9214635862	0.89782328139185	0.145682558886908	6.16287418515777	7.14362658588235e-10	9.5410810783967e-08	NA	NA	NA	"XLOC_008775"
"ENSMUST00000112680"	1155.61921884077	1.44193811881008	0.235179492944903	6.13122386120585	8.72055942120049e-10	1.1539399508183e-07	"Epb41l3"	"13823"	"erythrocyte membrane protein band 4.1 like 3"	"XLOC_014332"
"ENSMUST00000006435"	8932.84914525463	0.997714751414279	0.162903327590503	6.12458177602286	9.09221079066333e-10	1.19208059091165e-07	"Atp6v1b2"	"11966"	"ATPase, H+ transporting, lysosomal V1 subunit B2"	"XLOC_032741"
"ENSMUST00000120509"	13152.3422991478	0.757528532373122	0.124219641824559	6.09829911957897	1.07203005040922e-09	1.35578596906179e-07	"Sgk1"	"20393"	"serum/glucocorticoid regulated kinase 1"	"XLOC_002630"
"ENSMUST00000127751"	12234.5774329694	0.953212086529068	0.156297782301106	6.09869233264434	1.06939672886531e-09	1.35578596906179e-07	"Sirpa"	"19261"	"signal-regulatory protein alpha"	"XLOC_018297"
"ENSMUST00000015667"	57561.8805195931	1.43042955989748	0.234512555969636	6.09958624169652	1.06343372459019e-09	1.35578596906179e-07	"Ctss"	"13040"	"cathepsin S"	"XLOC_021035"
"ENSMUST00000070690"	1474.90076557849	1.27718236136021	0.209345791518517	6.10082654203841	1.05521371516866e-09	1.35578596906179e-07	"Ptafr"	"19204"	"platelet-activating factor receptor"	"XLOC_023291"
"ENSMUST00000035037"	1828.63477352755	0.650534418221799	0.107122305503424	6.07281942975925	1.25683756451898e-09	1.57556716092463e-07	"Pik3cb"	"74769"	"phosphatidylinositol 3-kinase, catalytic, beta polypeptide"	"XLOC_035574"
"ENSMUST00000108615"	2378.4759273603	1.41348149112307	0.233084046683913	6.0642566972415	1.3256528696525e-09	1.64738305740903e-07	"Pira2"	"18725"	"paired-Ig-like receptor A2"	"XLOC_030481"
"ENSMUST00000085635"	947.612188211258	1.04966989152857	0.173541394015369	6.04852748523855	1.46175687029064e-09	1.80085926149341e-07	"Mfsd7b"	"226844"	"major facilitator superfamily domain containing 7B"	"XLOC_002512"
"ENSMUST00000181258"	652.423836925704	0.915313880671954	0.151822623289265	6.02883721043354	1.65143525698475e-09	2.01715053483496e-07	NA	NA	NA	"XLOC_027605"
"ENSMUST00000052949"	2222.01005528146	1.50755748837771	0.251475327872521	5.99485246179669	2.03670266890312e-09	2.466654054347e-07	"Hk3"	"212032"	"hexokinase 3"	"XLOC_009344"
"ENSMUST00000054274"	2134.32516228285	1.54186917994421	0.259370556569534	5.9446577141876	2.77035125653159e-09	3.3269823367305e-07	"Lhfpl2"	"218454"	"lipoma HMGIC fusion partner-like 2"	"XLOC_008844"
"ENSMUST00000065679"	679.858289919362	1.60936967339942	0.27085632071602	5.94178370711447	2.81937267614526e-09	3.357637909566e-07	"Slamf8"	"74748"	"SLAM family member 8"	"XLOC_002400"
"ENSMUST00000137822"	4028.53729246343	0.579051797559437	0.0975675396161521	5.93488161982489	2.94057593429809e-09	3.47303889893008e-07	"Rasa3"	"19414"	"RAS p21 protein activator 3"	"XLOC_033236"
"ENSMUST00000019708"	149.997485180058	1.25818261441424	0.212605314184611	5.91792646030345	3.2602567126234e-09	3.81904333443451e-07	"Arid3a"	"13496"	"AT rich interactive domain 3A (BRIGHT-like)"	"XLOC_002961"
"ENSMUST00000145854"	1481.42399159442	1.20393549746386	0.204438289043845	5.88899223865866	3.88557692547427e-09	4.51453494650023e-07	"Hvcn1"	"74096"	"hydrogen voltage-gated channel 1"	"XLOC_025760"
"ENSMUST00000005218"	2749.40843172568	0.923976550525698	0.157040344481685	5.8836890200114	4.01221394002896e-09	4.62407656588338e-07	"Cd44"	"12505"	"CD44 antigen"	"XLOC_019757"
"ENSMUST00000038845"	6282.67736931565	1.26259704875913	0.215266929623208	5.86526249512228	4.48422715612992e-09	5.12482354472436e-07	"Cd53"	"12508"	"CD53 antigen"	"XLOC_021996"
"ENSMUST00000038859"	1245.24208776381	0.843708387197356	0.143879282273114	5.8640019179121	4.51842255010334e-09	5.12482354472436e-07	"Pik3cd"	"18707"	"phosphatidylinositol 3-kinase catalytic delta polypeptide"	"XLOC_024938"
"ENSMUST00000109316"	13683.2947622064	1.08143693686792	0.184615383680288	5.85778343770487	4.69085787965594e-09	5.2785078707215e-07	"Pltp"	"18830"	"phospholipid transfer protein"	"XLOC_020378"
"ENSMUST00000098190"	326.106887932094	1.29188442204121	0.221212535105585	5.84001454268674	5.2196265761735e-09	5.82763151563246e-07	"Rragd"	"52187"	"Ras-related GTP binding D"	"XLOC_022411"
"ENSMUST00000020543"	2155.26274532474	0.728673967744325	0.12491967489193	5.83314012284063	5.43938510891166e-09	6.02591105360128e-07	"Cpeb4"	"67579"	"cytoplasmic polyadenylation element binding protein 4"	"XLOC_004285"
