"id"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"symbol"	"entrezgene"	"description"	"xloc"
"ENSMUST00000026021"	2714.29086932372	-3.0877675343836	0.21736015756623	-14.2057659920621	8.43749873288157e-46	5.74191878055288e-43	"Msr1"	"20288"	"macrophage scavenger receptor 1"	"XLOC_033385"
"ENSMUST00000140214"	758.076154243252	-4.31978819502607	0.307115719165558	-14.0656694706577	6.17358548623968e-45	4.01030500835687e-42	"Mcoln3"	"171166"	"mucolipin 3"	"XLOC_021337"
"ENSMUST00000021283"	1276.44615099718	-3.06888931637548	0.219886935324267	-13.9566696486528	2.86512477903891e-44	1.7802390529237e-41	"Pik3r5"	"320207"	"phosphoinositide-3-kinase, regulatory subunit 5, p101"	"XLOC_004664"
"ENSMUST00000102881"	5397.15179675526	-2.83138130496449	0.204356499570877	-13.8551076716915	1.18479083726168e-43	7.05493577304445e-41	"Plek"	"56193"	"pleckstrin"	"XLOC_005602"
"ENSMUST00000064821"	1431.51292972583	-1.68659823983627	0.122080739831077	-13.8154326568631	2.05714533884235e-43	1.17594656149584e-40	"Itgam"	"16409"	"integrin alpha M"	"XLOC_030311"
"ENSMUST00000046332"	9671.80408186628	-2.79625458397283	0.205625572498234	-13.5987686259054	4.07232019057252e-42	2.23836645551815e-39	"C1qc"	"12262"	"complement component 1, q subcomponent, C chain"	"XLOC_024762"
"ENSMUST00000168817"	6877.25361055273	-2.34158525944292	0.173194800697579	-13.5199512341692	1.19254824812188e-41	6.31211370885547e-39	"Fcgr3"	"14131"	"Fc receptor, IgG, low affinity III"	"XLOC_002367"
"ENSMUST00000081103"	1710.86160522026	-1.83989342118251	0.13687712151627	-13.4419353709437	3.43337920018455e-41	1.75237221963705e-38	"Fcgr2b"	"14130"	"Fc receptor, IgG, low affinity IIb"	"XLOC_002366"
"ENSMUST00000089332"	3607.8606656225	-2.34749979198096	0.175208322736951	-13.3983349381489	6.18348751440159e-41	3.04718000235563e-38	"Col8a1"	"12837"	"collagen, type VIII, alpha 1"	"XLOC_013458"
"ENSMUST00000000299"	5740.49130024893	-2.55791956172375	0.191190499212144	-13.3789051875716	8.03217571682442e-41	3.82626077230459e-38	"Itgb2"	"16414"	"integrin beta 2"	"XLOC_002909"
"ENSMUST00000102894"	9100.51127625219	-3.01339684388755	0.225329939880867	-13.3732643140133	8.66528980874458e-41	3.99469860183125e-38	"Lilr4b"	"14727"	"leukocyte immunoglobulin-like receptor, subfamily B, member 4B"	"XLOC_002767"
"ENSMUST00000151698"	6631.34611461147	-2.72086869223869	0.204248345335415	-13.3213744658274	1.73876631886572e-40	7.76522170715938e-38	"Laptm5"	"16792"	"lysosomal-associated protein transmembrane 5"	"XLOC_023270"
"ENSMUST00000147210"	3149.44803765605	-1.41031761734733	0.106273624662049	-13.2706268543315	3.42701931925063e-40	1.48410706337608e-37	"Ptpn1"	"19246"	"protein tyrosine phosphatase, non-receptor type 1"	"XLOC_018712"
"ENSMUST00000005548"	2705.79340013714	-2.65894412519301	0.201547976303973	-13.1926113769697	9.67739360023614e-40	4.06763623355808e-37	"Hmox1"	"15368"	"heme oxygenase 1"	"XLOC_032821"
"ENSMUST00000077918"	371.419324253074	-2.95102672830285	0.223747997673726	-13.1890642999456	1.01436452496355e-39	4.14179526464404e-37	"Cfi"	"12630"	"complement component factor i"	"XLOC_021259"
"ENSMUST00000015667"	57561.8805195931	-3.08872629506897	0.234668938186021	-13.1620585107883	1.4507860205641e-39	5.75921750552267e-37	"Ctss"	"13040"	"cathepsin S"	"XLOC_021035"
"ENSMUST00000100874"	815.240570742347	-2.3857871586754	0.182289288812229	-13.0879174208251	3.86047994296237e-39	1.49108429364528e-36	"Selplg"	"20345"	"selectin, platelet (p-selectin) ligand"	"XLOC_026627"
"ENSMUST00000168698"	4182.66500454777	-2.70681185510236	0.207279632428666	-13.058744959102	5.6654075658903e-39	2.13064051379311e-36	"Cotl1"	"72042"	"coactosin-like 1 (Dictyostelium)"	"XLOC_033866"
"ENSMUST00000189061"	1477.52401839341	-3.4842065611756	0.269360919862726	-12.9350856202572	2.85305063929046e-38	1.04546017143846e-35	"Rgs1"	"50778"	"regulator of G-protein signaling 1"	"XLOC_002178"
"ENSMUST00000052172"	1178.99221969464	-2.89993788078884	0.22426406591298	-12.9309074504789	3.01242194257618e-38	1.0762630495339e-35	"Cxcr4"	"12767"	"chemokine (C-X-C motif) receptor 4"	"XLOC_002064"
"ENSMUST00000187516"	3107.53482666904	-2.58324285965605	0.19988959676793	-12.9233481953299	3.32357764315919e-38	1.15846946581434e-35	"Slc11a1"	"18173"	"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1"	"XLOC_000459"
"ENSMUST00000038859"	1245.24208776381	-1.91093102954149	0.148724637427346	-12.8487859348456	8.73706828857585e-38	2.97289149790565e-35	"Pik3cd"	"18707"	"phosphatidylinositol 3-kinase catalytic delta polypeptide"	"XLOC_024938"
"ENSMUST00000078451"	4063.99915782881	-2.30161103695494	0.179548291199675	-12.8188969194662	1.28515836701883e-37	4.27120888908512e-35	"Pirb"	"18733"	"paired Ig-like receptor B"	"XLOC_030476"
"ENSMUST00000052949"	2222.01005528146	-3.27220086668722	0.255552001131981	-12.804442352996	1.54834090229072e-37	5.02894087150834e-35	"Hk3"	"212032"	"hexokinase 3"	"XLOC_009344"
"ENSMUST00000042081"	2280.38498081903	-2.82375220035179	0.22064176230604	-12.7979044893374	1.68435208592073e-37	5.34912792442069e-35	"C3ar1"	"12267"	"complement component 3a receptor 1"	"XLOC_028756"
"ENSMUST00000068878"	1304.14094155456	-3.07548623168781	0.240661955434403	-12.7792788275839	2.14045001135629e-37	6.64981980702017e-35	"Ly9"	"17085"	"lymphocyte antigen 9"	"XLOC_002385"
"ENSMUST00000033053"	6532.74672094213	-2.63012254615971	0.206262692097222	-12.7513246308256	3.06492659490051e-37	9.31933318462196e-35	"Itgax"	"16411"	"integrin alpha X"	"XLOC_030312"
"ENSMUST00000032240"	522.515284334917	-3.186244113603	0.251575034411923	-12.6651840515539	9.22038593986291e-37	2.74517782222043e-34	"Clec4d"	"17474"	"C-type lectin domain family 4, member d"	"XLOC_027805"
"ENSMUST00000081035"	13704.6178970377	-2.90811189592442	0.229850374326009	-12.6521956053014	1.08791404328775e-36	3.17293461073985e-34	"Mpeg1"	"17476"	"macrophage expressed gene 1"	"XLOC_016234"
"ENSMUST00000042610"	1158.1749406914	-1.83149893325906	0.144823074786118	-12.6464580037671	1.17033148255663e-36	3.34504144344337e-34	"AI607873"	"226691"	"expressed sequence AI607873"	"XLOC_002417"
"ENSMUST00000159715"	1053.47378375653	-2.59980340343596	0.206815979548958	-12.5706118507179	3.06343848379525e-36	8.5842351709643e-34	"Galnt6"	"207839"	"UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 6"	"XLOC_012494"
"ENSMUST00000021757"	433.442467824513	-2.35267996167917	0.18912615904372	-12.4397384982334	1.59023681080572e-35	4.37039889677395e-33	"Aoah"	"27052"	"acyloxyacyl hydrolase"	"XLOC_008345"
"ENSMUST00000092836"	6728.77681593337	-2.47403248288582	0.200586180459109	-12.334012628503	5.94127466813209e-35	1.6020142694769e-32	"Wfdc17"	"100034251"	"WAP four-disulfide core domain 17"	"XLOC_004943"
"ENSMUST00000019071"	9452.83134165744	-2.05936552533882	0.167227996159428	-12.3147174673761	7.54790434115042e-35	1.99753890628483e-32	"Ccl6"	"20305"	"chemokine (C-C motif) ligand 6"	"XLOC_006340"
"ENSMUST00000167214"	6381.60683709756	-1.68988849267384	0.137736380871124	-12.2690060678668	1.32874412687786e-34	3.45256042131117e-32	"Pla2g7"	"27226"	"phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)"	"XLOC_014195"
"ENSMUST00000070639"	1229.41681829066	-2.59862386994225	0.212750470476635	-12.214421261304	2.60347505917224e-34	6.64397536975544e-32	"Gm14548"	"100038909"	"predicted gene 14548"	"XLOC_030483"
"ENSMUST00000108615"	2378.4759273603	-2.87753768944363	0.236226709059439	-12.181254612998	3.91216996031548e-34	9.80856507067869e-32	"Pira2"	"18725"	"paired-Ig-like receptor A2"	"XLOC_030481"
"ENSMUST00000043069"	3223.19555077576	-2.01619503074334	0.165647235048892	-12.1716189838498	4.40262445031934e-34	1.07447267042936e-31	"Cyth4"	"72318"	"cytohesin 4"	"XLOC_011667"
"ENSMUST00000087605"	3884.76264432543	-2.47999096192511	0.203762235957564	-12.1710038676725	4.43593083446449e-34	1.07447267042936e-31	"Myo1f"	"17916"	"myosin IF"	"XLOC_013987"
"ENSMUST00000079957"	4177.27004487674	-2.25390416839541	0.186341364792489	-12.095565420514	1.11472116908354e-33	2.65508003789548e-31	"Fcer1g"	"14127"	"Fc receptor, IgE, high affinity I, gamma polypeptide"	"XLOC_002374"
"ENSMUST00000046384"	13348.1876077682	-2.64568075299562	0.21878135566541	-12.0928071999049	1.15279309952263e-33	2.7007485549636e-31	"C1qb"	"12260"	"complement component 1, q subcomponent, beta polypeptide"	"XLOC_024761"
"ENSMUST00000041377"	3353.86855266554	-1.49394700087376	0.124011229412019	-12.0468687227526	2.01458510550187e-33	4.64361866818182e-31	"Lyn"	"17096"	"Yamaguchi sarcoma viral (v-yes-1) oncogene homolog"	"XLOC_022253"
"ENSMUST00000046285"	8772.24861821038	-2.42548636943435	0.201614893467875	-12.0302936341398	2.46283290745288e-33	5.58672144133477e-31	"C1qa"	"12259"	"complement component 1, q subcomponent, alpha polypeptide"	"XLOC_024763"
"ENSMUST00000001156"	2355.69160162227	-2.06638218083033	0.172294637049511	-11.993305283417	3.85220991423277e-33	8.60186435692196e-31	"Cfp"	"18636"	"complement factor properdin"	"XLOC_037644"
"ENSMUST00000107783"	973.685086691577	-3.05118225790787	0.25512178564442	-11.9597087728153	5.77641483097859e-33	1.25787586757491e-30	"Stra6l"	"74152"	"STRA6-like"	"XLOC_022554"
"ENSMUST00000044155"	381.628676676277	-2.03141750448961	0.169861780681058	-11.9592382485611	5.8092370904726e-33	1.25787586757491e-30	"Ubash3b"	"72828"	"ubiquitin associated and SH3 domain containing, B"	"XLOC_035130"
"ENSMUST00000031982"	1458.79109096564	-2.61459547549695	0.219611861470203	-11.9055294099026	1.10758130077502e-32	2.36245438348892e-30	"Hpgds"	"54486"	"hematopoietic prostaglandin D synthase"	"XLOC_028367"
"ENSMUST00000131607"	1552.62422791693	-2.09287259657631	0.176001108220423	-11.8912466957606	1.31429960917869e-32	2.76215525217244e-30	"Arhgap30"	"226652"	"Rho GTPase activating protein 30"	"XLOC_001133"
"ENSMUST00000018765"	269.34684759229	-2.88116940029816	0.244047724361177	-11.8057622042572	3.64473186845489e-32	7.548820743781e-30	"Mmp8"	"17394"	"matrix metallopeptidase 8"	"XLOC_033916"
"ENSMUST00000115149"	302.971998087733	-3.13222177301177	0.267503778567793	-11.7090748765554	1.14522343479102e-31	2.33805544379979e-29	"Tm4sf19"	"277203"	"transmembrane 4 L six family member 19"	"XLOC_012778"
"ENSMUST00000061829"	553.091596009924	-1.98501338354945	0.169636035029729	-11.7016020988793	1.25069645657534e-31	2.51742296632651e-29	"Cd14"	"12475"	"CD14 antigen"	"XLOC_015832"
"ENSMUST00000040128"	532.961237963897	-2.217856509756	0.189616437225503	-11.6965414085826	1.32754637885571e-31	2.63499518058708e-29	"Atp8b4"	"241633"	"ATPase, class I, type 8B, member 4"	"XLOC_019982"
"ENSMUST00000033820"	337.205311232553	-3.35865237480949	0.287282253815223	-11.6911237300782	1.41501847671107e-31	2.7701409658463e-29	"F7"	"14068"	"coagulation factor VII"	"XLOC_032419"
"ENSMUST00000126534"	2640.41606752651	-1.84892342691327	0.158552525889839	-11.661267561249	2.01027165555822e-31	3.88226922021385e-29	"Ucp2"	"22228"	"uncoupling protein 2 (mitochondrial, proton carrier)"	"XLOC_030002"
"ENSMUST00000047405"	6253.11887216936	-2.27704912867038	0.195390518327622	-11.653836369134	2.19356434759939e-31	4.17976374553905e-29	"Nckap1l"	"105855"	"NCK associated protein 1 like"	"XLOC_011927"
"ENSMUST00000050770"	292.034695010472	-2.53268437009421	0.218763669127832	-11.5772622583609	5.37348273275088e-31	1.01042686491767e-28	"C5ar1"	"12273"	"complement component 5a receptor 1"	"XLOC_030738"
"ENSMUST00000032800"	17277.7509708801	-2.26861213764528	0.196013048237936	-11.5737812254798	5.59608595918037e-31	1.03861901873567e-28	"Tyrobp"	"22177"	"TYRO protein tyrosine kinase binding protein"	"XLOC_029442"
"ENSMUST00000067618"	264.79788423401	-3.74382365890558	0.324076619801609	-11.5522793998451	7.18881526196079e-31	1.31711998600874e-28	NA	NA	NA	"XLOC_017800"
"ENSMUST00000151671"	1810.15545135363	-2.63852348154213	0.229257191301111	-11.5090107602192	1.18833679241291e-30	2.14968621523708e-28	"Clec12a"	"232413"	"C-type lectin domain family 12, member a"	"XLOC_027879"
"ENSMUST00000118517"	1023.55280148894	-1.90946710230138	0.166099667018031	-11.4959116811119	1.38312929097098e-30	2.47078758715828e-28	NA	NA	NA	"XLOC_023198"
"ENSMUST00000077636"	2265.87157917597	-2.74816569730552	0.23917194150752	-11.4903348611197	1.47538911464534e-30	2.60305997992549e-28	"Lat2"	"56743"	"linker for activation of T cells family, member 2"	"XLOC_026796"
"ENSMUST00000064679"	1747.20175444322	-2.21133374100425	0.19290068061343	-11.4635870333487	2.01013521442529e-30	3.50327345723803e-28	"Rab7b"	"226421"	"RAB7B, member RAS oncogene family"	"XLOC_000871"
"ENSMUST00000160013"	923.366316660029	-1.78604281084038	0.155858958672215	-11.459352905062	2.11085974404642e-30	3.6344935665262e-28	"Gng2"	"14702"	"guanine nucleotide binding protein (G protein), gamma 2"	"XLOC_010703"
"ENSMUST00000038845"	6282.67736931565	-2.47517819725247	0.216255181590569	-11.4456364885567	2.47282838222993e-30	4.20704647743428e-28	"Cd53"	"12508"	"CD53 antigen"	"XLOC_021996"
"ENSMUST00000146354"	764.361203363793	-1.59944275442331	0.14007252548599	-11.4186757815207	3.37334604552126e-30	5.67158686312286e-28	"Ncf1"	"17969"	"neutrophil cytosolic factor 1"	"XLOC_026791"
"ENSMUST00000070690"	1474.90076557849	-2.43029826703166	0.213565963459436	-11.3796141841359	5.2832944414193e-30	8.77948382120037e-28	"Ptafr"	"19204"	"platelet-activating factor receptor"	"XLOC_023291"
"ENSMUST00000119547"	423.29718936521	-2.7702894167029	0.24362978373723	-11.3708979838476	5.83838193663274e-30	9.59038117889868e-28	"Matk"	"17179"	"megakaryocyte-associated tyrosine kinase"	"XLOC_003010"
"ENSMUST00000086361"	1468.53563006654	-2.44099138185392	0.214786900625593	-11.3647125348158	6.26704329756178e-30	1.01775358824381e-27	"AB124611"	"382062"	"cDNA sequence AB124611"	"XLOC_034018"
"ENSMUST00000149663"	726.804241822886	-2.6525251415032	0.234270501039659	-11.3224888738944	1.01547294468721e-29	1.62450809927223e-27	"Cd300lb"	"217304"	"CD300 antigen like family member B"	"XLOC_006787"
"ENSMUST00000143539"	12491.71556791	-2.32275762225212	0.20515732243223	-11.3218363093982	1.02306156976069e-29	1.62450809927223e-27	"Lcp1"	"18826"	"lymphocyte cytosolic protein 1"	"XLOC_010452"
"ENSMUST00000027559"	710.037012307875	-1.59964115404978	0.141589286202675	-11.2977556208597	1.34614435608481e-29	2.11403835085803e-27	"Tnfrsf11a"	"21934"	"tumor necrosis factor receptor superfamily, member 11a, NFKB activator"	"XLOC_000742"
"ENSMUST00000025523"	4915.65413190266	-1.52260047706422	0.13490631402134	-11.2863544461186	1.53262443153203e-29	2.38073214685046e-27	"Csf1r"	"12978"	"colony stimulating factor 1 receptor"	"XLOC_015561"
"ENSMUST00000025601"	1065.42065853123	-2.32562690027685	0.208363288122632	-11.1614043012611	6.29886499061564e-29	9.6792558689127e-27	"Lpxn"	"107321"	"leupaxin"	"XLOC_016242"
"ENSMUST00000036069"	931.464418964752	-2.70084720877072	0.242562320656331	-11.1346527418715	8.50759354103128e-29	1.29342573717955e-26	"Mamdc2"	"71738"	"MAM domain containing 2"	"XLOC_016807"
"ENSMUST00000176819"	289.322547416289	-3.5389362775094	0.318146908864306	-11.1235915827138	9.63149608258355e-29	1.44888116332844e-26	"Cd200r4"	"239849"	"CD200 receptor 4"	"XLOC_012879"
"ENSMUST00000061753"	1718.65798317038	-1.7247642078068	0.15538478307011	-11.0999556953307	1.25506087063968e-28	1.86834113565747e-26	"Wdfy4"	"545030"	"WD repeat and FYVE domain containing 4"	"XLOC_010793"
"ENSMUST00000068569"	3528.04566032107	-2.06859218542837	0.186387456747548	-11.0983443925101	1.27789101258585e-28	1.88271551142932e-26	"Bcl2a1b"	"12045"	"B cell leukemia/lymphoma 2 related protein A1b"	"XLOC_034559"
"ENSMUST00000186054"	592.276964203516	-1.96071220945932	0.177990270445173	-11.0158392621988	3.20535321652073e-28	4.67425538952018e-26	NA	NA	NA	"XLOC_016724"
"ENSMUST00000059672"	1084.54417739862	-2.49234857616361	0.226971113004034	-10.9809065267231	4.72161665162014e-28	6.81582056245489e-26	"Pik3ap1"	"83490"	"phosphoinositide-3-kinase adaptor protein 1"	"XLOC_016914"
"ENSMUST00000015484"	4583.28195670473	-2.04248855654482	0.186688953361328	-10.9405967507444	7.3713106384788e-28	1.053434003345e-25	"Cybb"	"13058"	"cytochrome b-245, beta polypeptide"	"XLOC_037574"
"ENSMUST00000047194"	1850.90843391995	-2.07081586354621	0.189776405471015	-10.9118720970953	1.01151518552064e-27	1.43124391250252e-25	"Igsf6"	"80719"	"immunoglobulin superfamily, member 6"	"XLOC_032101"
"ENSMUST00000112076"	10495.2463419778	-2.65934958768772	0.244052631739794	-10.8966232764213	1.19614292080135e-27	1.67589004717373e-25	"Clec7a"	"56644"	"C-type lectin domain family 7, member a"	"XLOC_028849"
"ENSMUST00000023044"	249.104101275184	-3.54362569068953	0.325348895056799	-10.8917710941385	1.26162549106766e-27	1.75047474687844e-25	"Fam83f"	"213956"	"family with sequence similarity 83, member F"	"XLOC_011702"
"ENSMUST00000092464"	2814.02789435004	-2.44028110962323	0.224194546434391	-10.8846586522004	1.36408708100901e-27	1.87443927641344e-25	"AF251705"	"140497"	"cDNA sequence AF251705"	"XLOC_006790"
"ENSMUST00000057488"	274.677004290849	-2.69375493092277	0.247592360659368	-10.8797982447802	1.43881068302776e-27	1.95828985439521e-25	"Cd200r1"	"57781"	"CD200 receptor 1"	"XLOC_012878"
"ENSMUST00000110020"	29178.0949074196	-1.65009710440195	0.151705299419665	-10.8769905251448	1.483811702267e-27	2.00048613557525e-25	"Lgmn"	"19141"	"legumain"	"XLOC_007996"
"ENSMUST00000169852"	1009.14346670338	-2.14418025298949	0.197149676654896	-10.8759004294124	1.5016570773575e-27	2.00562441986131e-25	"Spi1"	"20375"	"spleen focus forming virus (SFFV) proviral integration oncogene"	"XLOC_017978"
"ENSMUST00000152320"	1064.95746757033	-1.96963288647502	0.181450476941527	-10.8549336418098	1.88943983732755e-27	2.50018376993037e-25	"March1"	"72925"	"membrane-associated ring finger (C3HC4) 1"	"XLOC_032723"
"ENSMUST00000025574"	5749.97899241939	-2.6969927238213	0.249940348566407	-10.7905455813379	3.81517853327443e-27	4.95661058354771e-25	"Ms4a7"	"109225"	"membrane-spanning 4-domains, subfamily A, member 7"	"XLOC_016722"
"ENSMUST00000013851"	586.348212979132	-2.1999853189007	0.203874392744772	-10.7908859434585	3.80107411338694e-27	4.95661058354771e-25	"Tnfaip8l2"	"69769"	"tumor necrosis factor, alpha-induced protein 8-like 2"	"XLOC_021855"
"ENSMUST00000169220"	1923.87038521407	-2.13839181642174	0.198517696917594	-10.7717944023369	4.67793908969468e-27	6.0227412189934e-25	"Vav1"	"22324"	"vav 1 oncogene"	"XLOC_014308"
"ENSMUST00000069548"	1108.1154428249	-1.96824834662017	0.182851107848939	-10.7642134071521	5.07934447079863e-27	6.48115284215922e-25	"Arhgap9"	"216445"	"Rho GTPase activating protein 9"	"XLOC_003250"
"ENSMUST00000009329"	930.527515597357	-2.58299354197612	0.24041885484283	-10.7437228401438	6.34337462209774e-27	8.02240413490255e-25	"Ccl8"	"20307"	"chemokine (C-C motif) ligand 8"	"XLOC_004912"
"ENSMUST00000004392"	1620.95235615319	-1.54544031900151	0.144894186906214	-10.66599255636	1.46822934897674e-26	1.84056716019532e-24	"Irf5"	"27056"	"interferon regulatory factor 5"	"XLOC_027099"
"ENSMUST00000055159"	681.132871648869	-2.7027153308156	0.25376225923159	-10.6505803463431	1.73281373737023e-26	2.15336009745721e-24	"Arl11"	"219144"	"ADP-ribosylation factor-like 11"	"XLOC_010357"
"ENSMUST00000099337"	1075.1283571234	-1.90991279690258	0.18034635716453	-10.5902488241566	3.30711595339079e-26	4.07430983533688e-24	"Plxnc1"	"54712"	"plexin C1"	"XLOC_003863"
"ENSMUST00000117695"	1256.94942179153	-2.32278800863427	0.219518645009686	-10.581278909278	3.63955988590394e-26	4.44555131020967e-24	"Blnk"	"17060"	"B cell linker"	"XLOC_016910"
"ENSMUST00000046587"	358.898214109398	-1.46665368335725	0.138738487381301	-10.5713541428946	4.04609636558503e-26	4.90023416615048e-24	"Scamp5"	"56807"	"secretory carrier membrane protein 5"	"XLOC_035271"
"ENSMUST00000096355"	2264.55165587753	-2.54554464051893	0.241936871700204	-10.5215241588857	6.87522864939889e-26	8.25662963265207e-24	"Csf2rb"	"12983"	"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)"	"XLOC_011663"
"ENSMUST00000021860"	2284.03933407247	-1.87447534825854	0.178348127979485	-10.5102047859687	7.75250223258785e-26	9.23258411715941e-24	"Ly86"	"17084"	"lymphocyte antigen 86"	"XLOC_008546"
"ENSMUST00000043214"	1290.52772958529	-2.04072879981753	0.194237473332281	-10.5063598944498	8.07504475628965e-26	9.53722848034177e-24	"Rac2"	"19354"	"RAS-related C3 botulinum substrate 2"	"XLOC_012260"
"ENSMUST00000078419"	608.199004315728	-1.70281856503346	0.162458017338182	-10.4815914470307	1.04962401425787e-25	1.22952268752124e-23	NA	NA	NA	"XLOC_014462"
"ENSMUST00000043938"	697.994989672355	-1.70337343336547	0.162561678125985	-10.4783209241071	1.08655657388494e-25	1.26243739816176e-23	"Plcl2"	"224860"	"phospholipase C-like 2"	"XLOC_014267"
"ENSMUST00000015499"	1824.21147399058	-2.19022407979553	0.209091062017278	-10.474977068195	1.12564882059733e-25	1.29731026573842e-23	"Cd48"	"12506"	"CD48 antigen"	"XLOC_001139"
"ENSMUST00000033133"	2040.5779160392	-1.37981202762257	0.131751610594604	-10.4728285399729	1.15149906266477e-25	1.31648584836338e-23	"Rgs10"	"67865"	"regulator of G-protein signalling 10"	"XLOC_032195"
"ENSMUST00000186568"	4254.24545589231	-2.05894791977155	0.19686914435551	-10.4584592294132	1.3401716655013e-25	1.52003121203802e-23	"Ncf2"	"17970"	"neutrophil cytosolic factor 2"	"XLOC_001012"
"ENSMUST00000140547"	578.48881371775	-1.99495899748176	0.191071022266424	-10.4409291048856	1.61224935836452e-25	1.8142248488494e-23	"Psd4"	"215632"	"pleckstrin and Sec7 domain containing 4"	"XLOC_017310"
