id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	entrezgene	description	xloc
ENSMUST00000173669	9745.8365911543	-1.61890796898426	0.195189010058921	-8.2940528695523	1.09453768299355e-16	5.45210099182407e-14	C4b	12268	complement component 4B (Chido blood group)	XLOC_014814
ENSMUST00000041357	534.088153889814	-1.93922678327529	0.236953610887516	-8.18399338170822	2.74589165757123e-16	1.30805125594502e-13	Lrg1	76905	leucine-rich alpha-2-glycoprotein 1	XLOC_015078
ENSMUST00000187603	332.839520814685	-1.28677122886133	0.157852451809844	-8.15173419296289	3.58742132261912e-16	1.65380122972741e-13	1700025G04Rik	69399	RIKEN cDNA 1700025G04 gene	XLOC_002219
ENSMUST00000079772	257.345201976901	-2.570269547816	0.317119985725052	-8.10503804085203	5.27290166119408e-16	2.33207046352356e-13	Tnfrsf11b	18383	tumor necrosis factor receptor superfamily, member 11b (osteoprotegerin)	XLOC_012079
ENSMUST00000015664	2917.03377420223	-2.03559613903266	0.251231308527614	-8.10247795532585	5.38509028733311e-16	2.33207046352356e-13	Ctsk	13038	cathepsin K	XLOC_021034
ENSMUST00000045075	1084.42012803451	-1.57969242235041	0.198915299306181	-7.94153304376483	1.99697491145203e-15	8.15393384558886e-13	Cd300ld	217305	CD300 molecule-like family member d	XLOC_006789
ENSMUST00000040128	532.961237963897	-1.47970872927388	0.186244662809069	-7.94497252676079	1.94233828822929e-15	8.15393384558886e-13	Atp8b4	241633	ATPase, class I, type 8B, member 4	XLOC_019982
ENSMUST00000009329	930.527515597357	-1.8663046964782	0.238428380279013	-7.82752747090855	4.97557948211429e-15	1.92178395618636e-12	Ccl8	20307	chemokine (C-C motif) ligand 8	XLOC_004912
ENSMUST00000003981	1588.83057931753	-1.50786486234734	0.192590599909104	-7.82937933138481	4.90284299635543e-15	1.92178395618636e-12	Il7r	16197	interleukin 7 receptor	XLOC_011954
ENSMUST00000042081	2280.38498081903	-1.7066638911881	0.21913414071408	-7.78821540827317	6.79622458435095e-15	2.55591698776209e-12	C3ar1	12267	complement component 3a receptor 1	XLOC_028756
ENSMUST00000127206	2835.79395910936	-1.14920529887601	0.147752168097648	-7.77792511387387	7.3723686237231e-15	2.67676229965363e-12	Rgs2	19735	regulator of G-protein signaling 2	XLOC_002175
ENSMUST00000156904	465.448207529929	-1.05913536572502	0.136207690463228	-7.77588520973382	7.49216233896474e-15	2.67676229965363e-12	Pik3cg	30955	phosphoinositide-3-kinase, catalytic, gamma polypeptide	XLOC_007689
ENSMUST00000111222	624.717551326084	-1.02184583622722	0.131702454634151	-7.75874556830203	8.57735299959574e-15	2.98973052968836e-12	Ldlrad3	241576	low density lipoprotein receptor class A domain containing 3	XLOC_019751
ENSMUST00000155802	4609.71119540531	-1.42606144067902	0.183920449574474	-7.75368613973273	8.92627887132379e-15	3.03727265119258e-12	Cd84	12523	CD84 antigen	XLOC_001142
ENSMUST00000019071	9452.83134165744	-1.29168439182752	0.1668808940634	-7.74015742830807	9.92937907290824e-15	3.30001758909143e-12	Ccl6	20305	chemokine (C-C motif) ligand 6	XLOC_006340
ENSMUST00000087557	8658.64089724264	0.707996711327797	0.0915629666287283	7.73234788469227	1.05580943722858e-14	3.42922106078037e-12	Tspan6	56496	tetraspanin 6	XLOC_038429
ENSMUST00000028814	841.132220449895	-1.38087175381375	0.1791602447821	-7.7074674434231	1.28339031473869e-14	4.07576244176235e-12	Rassf2	215653	Ras association (RalGDS/AF-6) domain family member 2	XLOC_020062
ENSMUST00000168817	6877.25361055273	-1.33014737638718	0.172699022231011	-7.70211295468662	1.33834499715452e-14	4.15788877268157e-12	Fcgr3	14131	Fc receptor, IgG, low affinity III	XLOC_002367
ENSMUST00000188241	612.351917444025	-1.23847495476664	0.161391563735886	-7.67372795763586	1.67068215707795e-14	5.07994015038319e-12	Sh3bgrl2	212531	SH3 domain binding glutamic acid-rich protein like 2	XLOC_034516
ENSMUST00000167204	399.516949139503	-1.68715514995068	0.220064993686313	-7.66662212689586	1.76585024783889e-14	5.257451227472e-12	Dclk1	13175	doublecortin-like kinase 1	XLOC_020754
ENSMUST00000117555	729.947834860942	-1.21286804172127	0.158521590965131	-7.65112206064128	1.99233111926156e-14	5.81069469905448e-12	Dpep2	319446	dipeptidase 2	XLOC_033773
ENSMUST00000023312	1532.78532926054	-1.20872018122193	0.158302233476612	-7.63552196754388	2.24907353279886e-14	6.30225683475068e-12	Alcam	11658	activated leukocyte cell adhesion molecule	XLOC_013436
ENSMUST00000135984	654.86561755454	-0.981108759820561	0.128468196919085	-7.63697773728782	2.22379933816623e-14	6.30225683475068e-12	Lrmp	16970	lymphoid-restricted membrane protein	XLOC_027981
ENSMUST00000110087	389.70397794438	-1.60544033847354	0.210896117577392	-7.61246985916846	2.68906918081708e-14	7.3902860890494e-12	Fgd3	30938	FYVE, RhoGEF and PH domain containing 3	XLOC_009307
ENSMUST00000025523	4915.65413190266	-1.01974502059034	0.134531773609307	-7.57995671380787	3.45670269263803e-14	9.32070531707359e-12	Csf1r	12978	colony stimulating factor 1 receptor	XLOC_015561
ENSMUST00000111332	196.915423701989	-1.92627023872104	0.25501854671073	-7.55345155701959	4.23872213935726e-14	1.12176996469546e-11	Pcp4l1	66425	Purkinje cell protein 4-like 1	XLOC_002372
ENSMUST00000116527	141.189720153215	1.69393846583978	0.224512624186966	7.54495864976004	4.52431029138977e-14	1.17558033407729e-11	Bex4	406217	brain expressed gene 4	XLOC_037180
ENSMUST00000074805	2362.30060742055	-1.38076483131529	0.18355676988046	-7.52227679869558	5.38304659621826e-14	1.37373426618849e-11	Glipr1	73690	GLI pathogenesis-related 1 (glioma)	XLOC_003918
ENSMUST00000044155	381.628676676277	-1.22165438750765	0.163145820976623	-7.48811327311108	6.98707149640187e-14	1.75179366236981e-11	Ubash3b	72828	ubiquitin associated and SH3 domain containing, B	XLOC_035130
ENSMUST00000156637	466.84926479685	-1.16820743561253	0.156244471233941	-7.47679214750196	7.61587247762339e-14	1.87652471685717e-11	Pak1	18479	p21 protein (Cdc42/Rac)-activated kinase 1	XLOC_029973
ENSMUST00000111220	423.02781278627	-1.47752662307489	0.197868462063008	-7.46721639047459	8.19090127669083e-14	1.98400288381676e-11	Cadm3	94332	cell adhesion molecule 3	XLOC_002412
ENSMUST00000115068	1986.70391821832	-1.52227205813405	0.204117587218675	-7.45781918587551	8.79662716874562e-14	2.0952099811424e-11	Slc37a2	56857	solute carrier family 37 (glycerol-3-phosphate transporter), member 2	XLOC_035083
ENSMUST00000111442	348.8189020248	-1.58707056636916	0.213307689099323	-7.44028765709507	1.00466287681103e-13	2.35371101188629e-11	Ccr5	12774	chemokine (C-C motif) receptor 5	XLOC_034889
ENSMUST00000147210	3149.44803765605	-0.781132641444809	0.10542002214052	-7.40971805530066	1.2656820815158e-13	2.91739719789393e-11	Ptpn1	19246	protein tyrosine phosphatase, non-receptor type 1	XLOC_018712
ENSMUST00000139380	1340.08147044309	-1.37146632861555	0.185662268836202	-7.3868876924342	1.50305447795153e-13	3.40954786419131e-11	Tlr13	279572	toll-like receptor 13	XLOC_036996
ENSMUST00000032240	522.515284334917	-1.81286207741885	0.245510240464594	-7.38405890519377	1.53535466006074e-13	3.42839897608251e-11	Clec4d	17474	C-type lectin domain family 4, member d	XLOC_027805
ENSMUST00000115467	864.314402571203	-1.40413099255249	0.190619215839625	-7.36615658797923	1.756175293126e-13	3.86115401754826e-11	Tes	21753	testis derived transcript	XLOC_027039
ENSMUST00000064679	1747.20175444322	-1.40881596737771	0.191533616195978	-7.355450157304	1.90284750676333e-13	4.12024147259919e-11	5430435G22Rik	226421	RIKEN cDNA 5430435G22 gene	XLOC_000871
ENSMUST00000168574	796.213998261089	-1.04635662598489	0.142326928929402	-7.35178250423652	1.95580872956692e-13	4.17171082899116e-11	Pid1	98496	phosphotyrosine interaction domain containing 1	XLOC_001814
ENSMUST00000105968	3341.97922331816	-1.02557582644692	0.139630815343176	-7.34491039049167	2.05896996142371e-13	4.32716760569209e-11	Lsp1	16985	lymphocyte specific 1	XLOC_030435
ENSMUST00000004784	3135.73895397219	-0.975899872122029	0.132972779393976	-7.33909508825565	2.15042797961401e-13	4.40526781240796e-11	Cnn2	12798	calponin 2	XLOC_002965
ENSMUST00000143692	682.107932626318	-1.30623865103422	0.177994696493553	-7.33863804240669	2.15778284842598e-13	4.40526781240796e-11	Prkcb	18751	protein kinase C, beta	XLOC_030244
ENSMUST00000046285	8772.24861821038	-1.47383874943804	0.20135823882542	-7.31948569889847	2.4892310472069e-13	5.0103663233287e-11	C1qa	12259	complement component 1, q subcomponent, alpha polypeptide	XLOC_024763
ENSMUST00000185421	453.931432130441	-1.25270508882211	0.17138438964795	-7.30933016358931	2.68477353215049e-13	5.32890257610593e-11	Gpr35	64095	G protein-coupled receptor 35	XLOC_000662
ENSMUST00000096357	761.997949915219	-1.34658209200151	0.18448959745698	-7.29895945659219	2.90001681507926e-13	5.6772794937394e-11	Ncf4	17972	neutrophil cytosolic factor 4	XLOC_011662
ENSMUST00000019266	4301.80985878256	-1.29083409704894	0.177125651384723	-7.28767452346699	3.15350669747582e-13	6.09010327211175e-11	Ccl9	20308	chemokine (C-C motif) ligand 9	XLOC_006339
ENSMUST00000143539	12491.71556791	-1.4688911970184	0.204957722825382	-7.16680092249978	7.67705415185811e-13	1.46283707845606e-10	Lcp1	18826	lymphocyte cytosolic protein 1	XLOC_010452
ENSMUST00000001304	2102.01829152532	-1.54523192134458	0.215674660359091	-7.16464288744825	7.79895859996385e-13	1.46651207042215e-10	Ckb	12709	creatine kinase, brain	XLOC_008085
ENSMUST00000078451	4063.99915782881	-1.27515800981296	0.178603501843394	-7.13960250863986	9.36011934104916e-13	1.73721383770044e-10	Pirb	18733	paired Ig-like receptor B	XLOC_030476
ENSMUST00000089620	503.554949386309	-1.4724367363757	0.206700943823294	-7.12351239980048	1.05210781395178e-12	1.90324971761835e-10	Cd86	12524	CD86 antigen	XLOC_013362
ENSMUST00000115556	89.942124587538	1.92406775427822	0.270040761442093	7.12510120325228	1.04004240635038e-12	1.90324971761835e-10	Dync1i1	13426	dynein cytoplasmic 1 intermediate chain 1	XLOC_027007
ENSMUST00000117695	1256.94942179153	-1.53501750192971	0.217704357730147	-7.05092685297749	1.77729912817538e-12	3.1749227300943e-10	Blnk	17060	B cell linker	XLOC_016910
ENSMUST00000034590	16192.5124710569	-1.3174661164967	0.187779817741292	-7.01601552469179	2.28284700409335e-12	4.02767488092569e-10	Tagln	21345	transgelin	XLOC_035185
ENSMUST00000047405	6253.11887216936	-1.36513591327606	0.194946393767482	-7.00262203826295	2.51215890557922e-12	4.37820279507716e-10	Nckap1l	105855	NCK associated protein 1 like	XLOC_011927
ENSMUST00000088552	6382.93389501948	-1.218794003689	0.174124610471557	-6.99955049655711	2.56785019750863e-12	4.42134303284287e-10	Myl9	98932	myosin, light polypeptide 9, regulatory	XLOC_018577
ENSMUST00000077946	2734.05819129087	-0.978353610251355	0.140167682174589	-6.97988006274331	2.95432164971382e-12	5.02621555905479e-10	Dock10	210293	dedicator of cytokinesis 10	XLOC_001795
ENSMUST00000000199	115.422065590809	-1.69887735825546	0.244570036242858	-6.94638388395412	3.7476811821686e-12	6.30095432639664e-10	Ncs1	14299	neuronal calcium sensor 1	XLOC_017437
ENSMUST00000027830	614.696308222577	-1.40496861381611	0.202862227569252	-6.92572802069073	4.33739078650063e-12	7.20763392207913e-10	Slamf9	98365	SLAM family member 9	XLOC_001152
ENSMUST00000075072	313.216069895546	-1.36438468810689	0.199394782640001	-6.84262983234739	7.77523812748398e-12	1.27719457563073e-09	Gpr65	14744	G-protein coupled receptor 65	XLOC_007345
ENSMUST00000027431	211.754767536501	-2.05933348053821	0.30150121690828	-6.8302658996056	8.4757385269867e-12	1.36097504819289e-09	Htr2b	15559	5-hydroxytryptamine (serotonin) receptor 2B	XLOC_001836
ENSMUST00000025601	1065.42065853123	-1.40961377181629	0.20636673082961	-6.83062510197032	8.45454135491755e-12	1.36097504819289e-09	Lpxn	107321	leupaxin	XLOC_016242
ENSMUST00000085461	4428.86677361919	1.07360218298365	0.157393442674983	6.82113666705059	9.03229614624806e-12	1.43422826917812e-09	Klk8	259277	kallikrein related-peptidase 8	XLOC_029656
ENSMUST00000151698	6631.34611461147	-1.38800257006195	0.203544116466741	-6.81917313138722	9.15659980193785e-12	1.43798865680762e-09	Laptm5	16792	lysosomal-associated protein transmembrane 5	XLOC_023270
ENSMUST00000024866	5457.90828191577	-0.963493552677887	0.14153855119856	-6.8072870925903	9.94563374298496e-12	1.5449244763152e-09	Xdh	22436	xanthine dehydrogenase	XLOC_015174
ENSMUST00000033133	2040.5779160392	-0.885553840694457	0.13100660936035	-6.75961193880401	1.38361825987015e-11	2.12616005933379e-09	Rgs10	67865	regulator of G-protein signalling 10	XLOC_032195
ENSMUST00000043938	697.994989672355	-1.07394945340192	0.158919074761339	-6.75783857296392	1.40065455929785e-11	2.12944194754527e-09	Plcl2	224860	phospholipase C-like 2	XLOC_014267
ENSMUST00000043069	3223.19555077576	-1.10622412171475	0.16469642625319	-6.71674636105423	1.85827010127737e-11	2.78889391762977e-09	Cyth4	72318	cytohesin 4	XLOC_011667
ENSMUST00000026021	2714.29086932372	-1.44392018253951	0.215011111702315	-6.71556074989572	1.87344353853795e-11	2.78889391762977e-09	Msr1	20288	macrophage scavenger receptor 1	XLOC_033385
ENSMUST00000176060	1172.85232648176	-1.10458694992479	0.16511597446057	-6.68976429163469	2.23530341285577e-11	3.25966541562467e-09	Arhgap18	73910	Rho GTPase activating protein 18	XLOC_002671
ENSMUST00000146208	1103.73828474749	-1.68259764174184	0.251475672049906	-6.69089629237745	2.21807820412643e-11	3.25966541562467e-09	NA	NA	NA	XLOC_003436
ENSMUST00000124112	2025.39167111287	-0.946935276143061	0.142090686756453	-6.6643021985398	2.65925785011554e-11	3.8387327208082e-09	Arrb2	216869	arrestin, beta 2	XLOC_004722
ENSMUST00000001046	4798.79571527562	-1.17777086008254	0.176911420669195	-6.65740434183075	2.7870567894372e-11	3.98298285778471e-09	S100a4	20198	S100 calcium binding protein A4	XLOC_020958
ENSMUST00000045173	4980.9387061171	-0.812889842699636	0.122167140100571	-6.65391562764297	2.85396321115651e-11	4.03821665847898e-09	Tgfbi	21810	transforming growth factor, beta induced	XLOC_008671
ENSMUST00000177549	122.408050246136	-1.50485461476911	0.22630976712692	-6.64953454671334	2.94021332873683e-11	4.11766212770444e-09	Kcnk13	217826	potassium channel, subfamily K, member 13	XLOC_007356
ENSMUST00000023531	2566.91880191723	-1.26942991335524	0.190944464083017	-6.64816295906504	2.9677363316322e-11	4.11766212770444e-09	Hcls1	15163	hematopoietic cell specific Lyn substrate 1	XLOC_012836
ENSMUST00000151405	25321.5852188996	-1.3423729184418	0.20201258392949	-6.64499652610915	3.03224226917411e-11	4.16670906430455e-09	Lgals3	16854	lectin, galactose binding, soluble 3	XLOC_010039
ENSMUST00000142767	148.753673815714	-1.81248930387563	0.272982081158626	-6.63959076061999	3.14555265351323e-11	4.2812469496531e-09	AA467197	433470	expressed sequence AA467197	XLOC_018235
ENSMUST00000148233	613.370449473245	-1.04053688645298	0.157267415742233	-6.61635394428084	3.68166271164801e-11	4.96364545397752e-09	Mitf	17342	microphthalmia-associated transcription factor	XLOC_027659
ENSMUST00000150494	81.6815372343028	-1.9403029750837	0.293500464487436	-6.61090257036631	3.81983838900862e-11	5.10180471189928e-09	P2ry10	78826	purinergic receptor P2Y, G-protein coupled 10	XLOC_037009
ENSMUST00000046384	13348.1876077682	-1.4323377037833	0.218541898199874	-6.55406453216269	5.59917517634927e-11	7.40905670788958e-09	C1qb	12260	complement component 1, q subcomponent, beta polypeptide	XLOC_024761
ENSMUST00000167214	6381.60683709756	-0.895720868798526	0.137240780650023	-6.52663781534949	6.72624280840176e-11	8.81878311696051e-09	Pla2g7	27226	phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)	XLOC_014195
ENSMUST00000108681	1060.67894826698	-1.01655864886037	0.155990019254824	-6.5168185356765	7.18142150810414e-11	9.32997225202875e-09	Gas7	14457	growth arrest specific 7	XLOC_004656
ENSMUST00000000299	5740.49130024893	-1.23896604314043	0.19023861675775	-6.5126947633252	7.38144109514419e-11	9.50343916132483e-09	Itgb2	16414	integrin beta 2	XLOC_002909
ENSMUST00000167679	545.876140110222	-1.34393857352632	0.207184720476619	-6.48666837223636	8.77552015121477e-11	1.11974070072331e-08	Ptpro	19277	protein tyrosine phosphatase, receptor type, O	XLOC_027946
ENSMUST00000039631	36536.4201734673	-1.31497350516463	0.203127097837812	-6.47364885907337	9.56640752737346e-11	1.20985424755482e-08	Acta2	11475	actin, alpha 2, smooth muscle, aorta	XLOC_016865
ENSMUST00000150167	27561.2512113081	-1.52564718217859	0.235830871824122	-6.4692428534818	9.84951894398329e-11	1.23473223884619e-08	Mmp12	17381	matrix metallopeptidase 12	XLOC_033912
ENSMUST00000131607	1552.62422791693	-1.12466202589116	0.174018768264525	-6.46287775225234	1.02730283721965e-10	1.27662476927879e-08	Arhgap30	226652	Rho GTPase activating protein 30	XLOC_001133
ENSMUST00000015484	4583.28195670473	-1.20216688395226	0.186161535306149	-6.45765454166059	1.06338139805336e-10	1.3100675482397e-08	Cybb	13058	cytochrome b-245, beta polypeptide	XLOC_037574
ENSMUST00000027559	710.037012307875	-0.890330954079242	0.138258889261689	-6.43959284523161	1.19794418000619e-10	1.46323250226226e-08	Tnfrsf11a	21934	tumor necrosis factor receptor superfamily, member 11a, NFKB activator	XLOC_000742
ENSMUST00000151671	1810.15545135363	-1.4646522354134	0.227760712762506	-6.43066232823325	1.27049117952535e-10	1.53869402089803e-08	Clec12a	232413	C-type lectin domain family 12, member a	XLOC_027879
ENSMUST00000046332	9671.80408186628	-1.31916635913397	0.205193793027897	-6.42888042405174	1.2854719513011e-10	1.54375459294488e-08	C1qc	12262	complement component 1, q subcomponent, C chain	XLOC_024762
ENSMUST00000040715	1386.87519244611	-0.870654792705086	0.135868781577411	-6.4080562333521	1.47386552233826e-10	1.75525101497801e-08	Mustn1	66175	musculoskeletal, embryonic nuclear protein 1	XLOC_009895
ENSMUST00000057228	65.8130384857427	-2.23816378600164	0.35003568797124	-6.39410169566921	1.61493925374305e-10	1.90736337811916e-08	Pcdhb9	93880	protocadherin beta 9	XLOC_015430
ENSMUST00000189061	1477.52401839341	-1.70291474713004	0.266880131224316	-6.38082250378812	1.76139367066205e-10	2.0632849956911e-08	Rgs1	50778	regulator of G-protein signaling 1	XLOC_002178
ENSMUST00000059226	803.247128917845	-1.57687496022286	0.247950015219602	-6.35964857201668	2.02215856583515e-10	2.34573744710171e-08	Ifi205	226695	interferon activated gene 205	XLOC_002423
ENSMUST00000152320	1064.95746757033	-1.13963780537337	0.179226380313324	-6.3586499006511	2.03534702568478e-10	2.34573744710171e-08	March1	72925	membrane-associated ring finger (C3HC4) 1	XLOC_032723
ENSMUST00000100874	815.240570742347	-1.12592860178575	0.177453167660616	-6.3449338021349	2.22521108345453e-10	2.54403932749189e-08	Selplg	20345	selectin, platelet (p-selectin) ligand	XLOC_026627
ENSMUST00000099337	1075.1283571234	-1.12811304853761	0.17809032608587	-6.33449931465486	2.38113228668084e-10	2.70069535785365e-08	Plxnc1	54712	plexin C1	XLOC_003863
ENSMUST00000005548	2705.79340013714	-1.2620195331783	0.199433212881417	-6.32803089788609	2.48309428385454e-10	2.79416538665868e-08	Hmox1	15368	heme oxygenase (decycling) 1	XLOC_032821
ENSMUST00000041377	3353.86855266554	-0.778647251930631	0.123187955979565	-6.32080665466837	2.60201421686583e-10	2.90510821665856e-08	Lyn	17096	Yamaguchi sarcoma viral (v-yes-1) oncogene homolog	XLOC_022253
ENSMUST00000073554	191926.279784901	0.720781419773072	0.114108858939164	6.3166122812371	2.67359219143553e-10	2.96188418665156e-08	Cytl1	231162	cytokine-like 1	XLOC_025255
ENSMUST00000070639	1229.41681829066	-1.31578167251902	0.209171979613171	-6.29042988909097	3.16588012058351e-10	3.48027636948145e-08	Gm14548	100038909	predicted gene 14548	XLOC_030483
ENSMUST00000042790	106.624619762635	-1.46562114248962	0.233339795889835	-6.28105950337581	3.36273396189102e-10	3.6684603854492e-08	Hspb2	69253	heat shock protein 2	XLOC_035218
ENSMUST00000063838	2007.4665616369	-0.682116888609212	0.108849296187175	-6.2666173553962	3.689753359646e-10	3.99471706535613e-08	Fam49b	223601	family with sequence similarity 49, member B	XLOC_012123
ENSMUST00000115052	1251.73562391211	-0.763317260120406	0.122069329820576	-6.25314533341317	4.02267468415857e-10	4.32240931663986e-08	Fam107b	66540	family with sequence similarity 107, member B	XLOC_017058
ENSMUST00000159840	430.072957640901	-1.04967859237298	0.168255208527436	-6.23860979734136	4.41476699994007e-10	4.70831605941369e-08	Kcnab2	16498	potassium voltage-gated channel, shaker-related subfamily, beta member 2	XLOC_024968
ENSMUST00000008032	74.7943362573246	-2.13440405260862	0.343277083652581	-6.21772950847128	5.04400083954643e-10	5.33954192577467e-08	Crlf1	12931	cytokine receptor-like factor 1	XLOC_032764
ENSMUST00000165310	1428.49651408423	-0.792387263075474	0.127539295128312	-6.21288726959236	5.20197703296258e-10	5.46628336603443e-08	Ms4a6c	73656	membrane-spanning 4-domains, subfamily A, member 6C	XLOC_016215
ENSMUST00000132833	162.32815961122	-1.41466442519943	0.228132181851938	-6.20107349044498	5.60793176155154e-10	5.84985056965935e-08	Cd28	12487	CD28 antigen	XLOC_000354
ENSMUST00000053355	119.239273543292	-1.90999995837008	0.308178206539749	-6.19771261509928	5.72896213603147e-10	5.93279694826273e-08	Creg2	263764	cellular repressor of E1A-stimulated genes 2	XLOC_001498
ENSMUST00000020171	6117.60026192036	-1.64617869600596	0.267070002357459	-6.16384723658572	7.09984404766028e-10	7.27523637284467e-08	Ctgf	14219	connective tissue growth factor	XLOC_002662
ENSMUST00000013851	586.348212979132	-1.23177794673314	0.199858802106178	-6.16324091684857	7.12709462037824e-10	7.27523637284467e-08	Tnfaip8l2	69769	tumor necrosis factor, alpha-induced protein 8-like 2	XLOC_021855
