"id"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"symbol"	"entrezgene"	"description"	"xloc"
"ENSMUST00000188241"	612.351917444025	-1.81492384227906	0.160281308413082	-11.3233655268247	1.00536626951316e-29	2.02361821938205e-27	"Sh3bgrl2"	"212531"	"SH3 domain binding glutamic acid-rich protein like 2"	"XLOC_034516"
"ENSMUST00000165310"	1428.49651408423	-1.43482262450279	0.126825631581025	-11.3133489391388	1.12704021745143e-29	2.23701829827755e-27	"Ms4a6c"	"73656"	"membrane-spanning 4-domains, subfamily A, member 6C"	"XLOC_016215"
"ENSMUST00000021738"	6577.16296021387	-2.11372826242633	0.187583603971041	-11.2681930492851	1.88396515843331e-29	3.68818439440691e-27	"Gpr137b"	"83924"	"G protein-coupled receptor 137B"	"XLOC_009019"
"ENSMUST00000043069"	3223.19555077576	-1.85281014352029	0.164450538505086	-11.2666711849228	1.91680397934148e-29	3.70176292821205e-27	"Cyth4"	"72318"	"cytohesin 4"	"XLOC_011667"
"ENSMUST00000044155"	381.628676676277	-1.8129317837079	0.16140566576435	-11.2321446407883	2.83512174538363e-29	5.40222998177033e-27	"Ubash3b"	"72828"	"ubiquitin associated and SH3 domain containing, B"	"XLOC_035130"
"ENSMUST00000147210"	3149.44803765605	-1.17996141811218	0.105120224408664	-11.2248753724591	3.078201326221e-29	5.78823357276636e-27	"Ptpn1"	"19246"	"protein tyrosine phosphatase, non-receptor type 1"	"XLOC_018712"
"ENSMUST00000112680"	1155.61921884077	-2.63826653799167	0.236143520957029	-11.1723011806526	5.57183723183024e-29	1.03411851792319e-26	"Epb41l3"	"13823"	"erythrocyte membrane protein band 4.1 like 3"	"XLOC_014332"
"ENSMUST00000117095"	9715.11611200366	-1.98955766494072	0.178814411867126	-11.1263831822411	9.33466631076669e-29	1.71027841342521e-26	"Pld3"	"18807"	"phospholipase D family, member 3"	"XLOC_030942"
"ENSMUST00000034299"	2788.76136905037	-1.78367124156032	0.161154953790421	-11.0680509634221	1.79256870157636e-28	3.24273409040858e-26	"Ifi30"	"65972"	"interferon gamma inducible protein 30"	"XLOC_033520"
"ENSMUST00000029900"	9275.00542322753	-2.76619209020157	0.2502681836139	-11.0529115217821	2.12218539150028e-28	3.79101892874131e-26	"Atp6v0d2"	"242341"	"ATPase, H+ transporting, lysosomal V0 subunit D2"	"XLOC_023767"
"ENSMUST00000006435"	8932.84914525463	-1.79773227696193	0.163005566911325	-11.0286557141935	2.77989124045571e-28	4.90462045893241e-26	"Atp6v1b2"	"11966"	"ATPase, H+ transporting, lysosomal V1 subunit B2"	"XLOC_032741"
"ENSMUST00000023486"	2681.38951318706	-2.59480400421999	0.235333898163008	-11.0260528741281	2.86150167369872e-28	4.98703907546688e-26	"Tfrc"	"22042"	"transferrin receptor"	"XLOC_012782"
"ENSMUST00000034594"	2159.45408437678	-2.06928246383456	0.1883031121169	-10.9891039004705	4.31185717458854e-28	7.42418685325841e-26	"Il10ra"	"16154"	"interleukin 10 receptor, alpha"	"XLOC_035175"
"ENSMUST00000003459"	1061.51300305436	-1.86556585259594	0.170073329571936	-10.969185217291	5.37545981879872e-28	9.14532098457768e-26	"Myo1g"	"246177"	"myosin IG"	"XLOC_005547"
"ENSMUST00000131607"	1552.62422791693	-1.89494639862174	0.173536718603406	-10.9195703011556	9.29344361063959e-28	1.52658163953621e-25	"Arhgap30"	"226652"	"Rho GTPase activating protein 30"	"XLOC_001133"
"ENSMUST00000159840"	430.072957640901	-1.81678828767989	0.16636698260442	-10.9203656833747	9.21241426418713e-28	1.52658163953621e-25	"Kcnab2"	"16498"	"potassium voltage-gated channel, shaker-related subfamily, beta member 2"	"XLOC_024968"
"ENSMUST00000118068"	1118.54481746246	-2.6573977451139	0.243319437278907	-10.9214363424153	9.10444659554291e-28	1.52658163953621e-25	NA	NA	NA	"XLOC_030477"
"ENSMUST00000057488"	274.677004290849	-2.53814800330991	0.232481752482988	-10.9176224637056	9.49487648887037e-28	1.5419463625278e-25	"Cd200r1"	"57781"	"CD200 receptor 1"	"XLOC_012878"
"ENSMUST00000176819"	289.322547416289	-3.30544137811302	0.302888930352346	-10.9130478101918	9.98514570137778e-28	1.60334513728528e-25	"Cd200r4"	"239849"	"CD200 receptor 4"	"XLOC_012879"
"ENSMUST00000156641"	6361.16340967514	-1.47380413117215	0.135196480182733	-10.9012019335129	1.13744720138438e-27	1.80613977277602e-25	"Abhd12"	"76192"	"abhydrolase domain containing 12"	"XLOC_020181"
"ENSMUST00000025523"	4915.65413190266	-1.45973005999311	0.134384546006983	-10.8623357623075	1.74234673107183e-27	2.73625023447775e-25	"Csf1r"	"12978"	"colony stimulating factor 1 receptor"	"XLOC_015561"
"ENSMUST00000167204"	399.516949139503	-2.37516123152799	0.218911755423593	-10.8498569523234	1.99737698441991e-27	3.10266461786358e-25	"Dclk1"	"13175"	"doublecortin-like kinase 1"	"XLOC_020754"
"ENSMUST00000033053"	6532.74672094213	-2.22772953310501	0.205398658113958	-10.8458816311694	2.08614748882272e-27	3.20571330782425e-25	"Itgax"	"16411"	"integrin alpha X"	"XLOC_030312"
"ENSMUST00000187516"	3107.53482666904	-2.14954339526387	0.198215918712673	-10.8444539128049	2.11897482808241e-27	3.22151800724741e-25	"Slc11a1"	"18173"	"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1"	"XLOC_000459"
"ENSMUST00000169733"	664.632493288379	-1.77653684564558	0.163858450633426	-10.8418994490552	2.17899255126891e-27	3.27789290001937e-25	NA	NA	NA	"XLOC_014983"
"ENSMUST00000047405"	6253.11887216936	-2.10966872470662	0.194851387819793	-10.8270654282316	2.56235903742879e-27	3.81444510457238e-25	"Nckap1l"	"105855"	"NCK associated protein 1 like"	"XLOC_011927"
"ENSMUST00000015998"	26454.5241702379	-3.3749647843406	0.312209101259535	-10.8099500326066	3.08838244762402e-27	4.55011067618503e-25	"Cd5l"	"11801"	"CD5 antigen-like"	"XLOC_020875"
"ENSMUST00000077946"	2734.05819129087	-1.51103010823073	0.139872830471262	-10.8028850430761	3.33555049775929e-27	4.86411756770184e-25	"Dock10"	"210293"	"dedicator of cytokinesis 10"	"XLOC_001795"
"ENSMUST00000022916"	1194.15703508605	-2.30816188753463	0.214451288627628	-10.7631057024913	5.14078799980215e-27	7.4209092227447e-25	"Lrp12"	"239393"	"low density lipoprotein-related protein 12"	"XLOC_012048"
"ENSMUST00000170941"	161.711658127651	-2.8790676479482	0.267977088300799	-10.7437082259678	6.34437916354335e-27	9.0667522626198e-25	"Treml2"	"328833"	"triggering receptor expressed on myeloid cells-like 2"	"XLOC_014255"
"ENSMUST00000096355"	2264.55165587753	-2.56540246695377	0.239078052626478	-10.7303972019624	7.32805046840848e-27	1.03254695970011e-24	"Csf2rb"	"12983"	"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)"	"XLOC_011663"
"ENSMUST00000042081"	2280.38498081903	-2.3493235587491	0.218951644384938	-10.7298740109883	7.36965851860688e-27	1.03254695970011e-24	"C3ar1"	"12267"	"complement component 3a receptor 1"	"XLOC_028756"
"ENSMUST00000016400"	20390.9529838985	-1.47217937395578	0.137306110825554	-10.7218780366314	8.03549220670299e-27	1.11490504005818e-24	"Ctsz"	"64138"	"cathepsin Z"	"XLOC_020477"
"ENSMUST00000168419"	3770.95856133231	-1.79094631495631	0.167158892196003	-10.7140355587924	8.7464078954847e-27	1.20187418494588e-24	"Cndp2"	"66054"	"CNDP dipeptidase 2 (metallopeptidase M20 family)"	"XLOC_016046"
"ENSMUST00000015667"	57561.8805195931	-2.50831170219433	0.234528864231441	-10.6951087253765	1.07293744664878e-26	1.46031895714835e-24	"Ctss"	"13040"	"cathepsin S"	"XLOC_021035"
"ENSMUST00000143539"	12491.71556791	-2.18777341157533	0.20491561906591	-10.6764600060654	1.31178950369408e-26	1.7685645091785e-24	"Lcp1"	"18826"	"lymphocyte cytosolic protein 1"	"XLOC_010452"
"ENSMUST00000064679"	1747.20175444322	-2.03993075234538	0.191227977891342	-10.6675329355022	1.44409714872868e-26	1.92874694883006e-24	"Rab7b"	"226421"	"RAB7B, member RAS oncogene family"	"XLOC_000871"
"ENSMUST00000005218"	2749.40843172568	-1.67707958803792	0.157344439410199	-10.6586517726613	1.58883940946518e-26	2.10241703709879e-24	"Cd44"	"12505"	"CD44 antigen"	"XLOC_019757"
"ENSMUST00000079957"	4177.27004487674	-1.97069363057524	0.185294352226699	-10.6354759704936	2.03785540930156e-26	2.6718340967274e-24	"Fcer1g"	"14127"	"Fc receptor, IgE, high affinity I, gamma polypeptide"	"XLOC_002374"
"ENSMUST00000120135"	3207.27483008873	-1.93640075597734	0.182374914536813	-10.6176924655198	2.46581155480095e-26	3.20353753906004e-24	"Syk"	"20963"	"spleen tyrosine kinase"	"XLOC_008633"
"ENSMUST00000027559"	710.037012307875	-1.45411582537086	0.13707070425081	-10.6085091874201	2.72055144050892e-26	3.50264870597414e-24	"Tnfrsf11a"	"21934"	"tumor necrosis factor receptor superfamily, member 11a, NFKB activator"	"XLOC_000742"
"ENSMUST00000100262"	490.127258870446	-1.82345955035762	0.171934917313528	-10.6055220129166	2.80890977341191e-26	3.5841187117705e-24	"Slc38a1"	"105727"	"solute carrier family 38, member 1"	"XLOC_012421"
"ENSMUST00000089688"	2779.91104370513	-1.46745443367018	0.138410497736756	-10.6021902793901	2.91081902953393e-26	3.68128449124508e-24	"Mmp14"	"17387"	"matrix metallopeptidase 14 (membrane-inserted)"	"XLOC_010284"
"ENSMUST00000168817"	6877.25361055273	-1.82639926272014	0.172623127659804	-10.580269790497	3.67897346118391e-26	4.61194822226134e-24	"Fcgr3"	"14131"	"Fc receptor, IgG, low affinity III"	"XLOC_002367"
"ENSMUST00000070690"	1474.90076557849	-2.21987261931527	0.209929382965471	-10.5743778596272	3.9176896991255e-26	4.86849595566978e-24	"Ptafr"	"19204"	"platelet-activating factor receptor"	"XLOC_023291"
"ENSMUST00000009329"	930.527515597357	-2.51681411941144	0.23804672397152	-10.5727736026838	3.98530550438745e-26	4.90982766924146e-24	"Ccl8"	"20307"	"chemokine (C-C motif) ligand 8"	"XLOC_004912"
"ENSMUST00000009728"	1084.14699004791	-2.20830593478606	0.208994659293615	-10.5663271121375	4.26887331043491e-26	5.21422807516455e-24	"Syngr1"	"20972"	"synaptogyrin 1"	"XLOC_011694"
"ENSMUST00000167912"	1430.00904847246	-1.53594791930349	0.145538485708583	-10.5535516040683	4.89124829179157e-26	5.92379909644012e-24	"Cdkn1c"	"12577"	"cyclin-dependent kinase inhibitor 1C (P57)"	"XLOC_032333"
"ENSMUST00000038926"	1427.96302713323	-1.29643809126194	0.122977010279145	-10.5421174926855	5.52408719488896e-26	6.63401093295446e-24	"Baz1a"	"217578"	"bromodomain adjacent to zinc finger domain 1A"	"XLOC_007750"
"ENSMUST00000114487"	810.2837896979	-2.41166924088393	0.229953929348921	-10.4876191840348	9.84785601931194e-26	1.17279758643322e-23	"Il1rn"	"16181"	"interleukin 1 receptor antagonist"	"XLOC_017309"
"ENSMUST00000087557"	8658.64089724264	0.956260870193719	0.0915837186169627	10.4413850478507	1.60452353186552e-25	1.89506163585869e-23	"Tspan6"	"56496"	"tetraspanin 6"	"XLOC_038429"
"ENSMUST00000063838"	2007.4665616369	-1.1304145092837	0.108342457372263	-10.4337167228875	1.7394816361987e-25	2.0376173822062e-23	"Fam49b"	"223601"	"family with sequence similarity 49, member B"	"XLOC_012123"
"ENSMUST00000077918"	371.419324253074	-2.25599514304671	0.21642642613516	-10.4238432585761	1.92993329006678e-25	2.24233143482474e-23	"Cfi"	"12630"	"complement component factor i"	"XLOC_021259"
"ENSMUST00000021757"	433.442467824513	-1.8414785792556	0.176675886864267	-10.4229196860935	1.9487716110163e-25	2.24595928169629e-23	"Aoah"	"27052"	"acyloxyacyl hydrolase"	"XLOC_008345"
"ENSMUST00000074805"	2362.30060742055	-1.90893498638297	0.183342706344277	-10.4118403423064	2.18947492681925e-25	2.50318289433391e-23	"Glipr1"	"73690"	"GLI pathogenesis-related 1 (glioma)"	"XLOC_003918"
"ENSMUST00000190313"	36.1372019682819	-3.69061725591224	0.354813893283948	-10.4015579033675	2.43912314088405e-25	2.76646895288682e-23	"Cxcr1"	"227288"	"chemokine (C-X-C motif) receptor 1"	"XLOC_001739"
"ENSMUST00000032898"	6515.308196729	-1.16633722207123	0.11239793064752	-10.3768567210446	3.16008760034153e-25	3.55596944066778e-23	"Ipo5"	"70572"	"importin 5"	"XLOC_010552"
